n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,40.545,19.1761,21.3816,12330.7126,13863.1408,13684.8194,61.9111,59.6983,2.4435,6249.0254,6078.8052,9005.7127
0.02,3,39.6952,18.7485,20.9595,12363.8296,13863.2317,13690.7034,60.6392,58.4208,2.44665,6275.4828,6119.3597,8987.6964
0.03,3,38.88,18.3384,20.5546,12395.5386,13863.3181,13696.2298,59.4191,57.1952,2.44966,6301.3991,6158.3728,8970.3545
0.04,3,38.0973,17.9446,20.1659,12425.9265,13863.4002,13701.4273,58.2475,56.0185,2.45252,6326.7684,6195.9263,8953.6508
0.05,3,37.3452,17.5662,19.7924,12455.0733,13863.4784,13706.3218,57.1218,54.8879,2.45524,6351.5887,6232.0968,8937.5518
0.06,3,36.622,17.2023,19.4332,12483.053,13863.5528,13710.9367,56.0393,53.8006,2.45784,6375.8613,6266.9559,8922.0259
0.07,3,35.926,16.8521,19.0875,12509.9336,13863.6238,13715.2932,54.9976,52.7543,2.46033,6399.5898,6300.5709,8907.0438
0.08,3,35.2558,16.5149,18.7546,12535.7783,13863.6914,13719.4105,53.9943,51.7466,2.4627,6422.7802,6333.0047,8892.5782
0.09,3,34.6099,16.19,18.4338,12560.6452,13863.7559,13723.3062,53.0276,50.7756,2.46496,6445.44,6364.3162,8878.6034
0.1,3,33.987,15.8766,18.1244,12584.5885,13863.8175,13726.9961,52.0953,49.8393,2.46713,6467.5781,6394.5609,8865.0955
0.11,3,33.386,15.5743,17.8259,12607.6585,13863.8763,13730.4948,51.1957,48.9357,2.46921,6489.2043,6423.7906,8852.0318
0.12,3,32.8057,15.2823,17.5377,12629.9018,13863.9325,13733.8156,50.3271,48.0633,2.47119,6510.329,6452.0542,8839.3914
0.13,3,32.2451,15.0003,17.2593,12651.362,13863.9862,13736.9707,49.488,47.2205,2.4731,6530.9636,6479.3976,8827.1544
0.14,3,31.7032,14.7277,16.9901,12672.0794,13864.0376,13739.9712,48.6768,46.4058,2.47493,6551.1195,6505.8637,8815.3021
0.15,3,31.179,14.464,16.7298,12692.0919,13864.0867,13742.8274,47.8923,45.6178,2.47668,6570.8084,6531.4933,8803.8172
0.16,3,30.6718,14.2088,16.4779,12711.4347,13864.1337,13745.5486,47.1331,44.8553,2.47836,6590.0423,6556.3245,8792.683
0.17,3,30.1806,13.9617,16.234,12730.1409,13864.1788,13748.1434,46.398,44.1169,2.47998,6608.8332,6580.3931,8781.8841
0.18,3,29.7049,13.7224,15.9977,12748.2413,13864.2219,13750.62,45.6859,43.4017,2.48153,6627.1929,6603.7333,8771.4059
0.19,3,29.2438,13.4904,15.7687,12765.7649,13864.2632,13752.9857,44.9957,42.7084,2.48302,6645.1332,6626.3769,8761.2344
0.2,3,28.7966,13.2654,15.5466,12782.7387,13864.3028,13755.2472,44.3264,42.0362,2.48446,6662.6659,6648.3541,8751.3568
0.21,3,28.3629,13.0472,15.3312,12799.1883,13864.3407,13757.4108,43.6772,41.3841,2.48584,6679.8025,6669.6935,8741.7607
0.22,3,27.9418,12.8354,15.1221,12815.1376,13864.3771,13759.4824,43.047,40.7512,2.48717,6696.5543,6690.4221,8732.4344
