n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,21.135,41.1728,20.0483,13675.0838,12291.3717,13838.1765,1.45049,62.293,61.1995,8979.6234,6218.9229,5994.4758
0.02,5,20.9157,40.7337,19.8284,13678.2535,12308.561,13838.0928,1.44724,61.6345,60.5404,8970.2851,6232.596,6015.1487
0.03,5,20.701,40.3038,19.6132,13681.3237,12325.3739,13838.0113,1.44409,60.9898,59.8951,8961.1263,6246.1308,6035.4232
0.04,5,20.4908,39.8827,19.4024,13684.2986,12341.8226,13837.9319,1.44101,60.3585,59.2632,8952.142,6259.5259,6055.3101
0.05,5,20.2848,39.4703,19.1959,13687.1821,12357.9187,13837.8544,1.43802,59.7401,58.6442,8943.3275,6272.7804,6074.8195
0.06,5,20.0831,39.0662,18.9936,13689.978,12373.673,13837.7789,1.4351,59.1342,58.0378,8934.6782,6285.8934,6093.9615
0.07,5,19.8853,38.6703,18.7953,13692.6897,12389.0964,13837.7053,1.43226,58.5406,57.4435,8926.1897,6298.8645,6112.7458
0.08,5,19.6916,38.2822,18.6011,13695.3207,12404.199,13837.6335,1.42949,57.9587,56.8611,8917.8576,6311.6936,6131.1817
0.09,5,19.5016,37.9018,18.4106,13697.8743,12418.9905,13837.5634,1.42679,57.3883,56.2902,8909.6778,6324.3807,6149.2783
0.1,5,19.3154,37.5288,18.2239,13700.3534,12433.4804,13837.4951,1.42415,56.8291,55.7304,8901.6464,6336.9259,6167.0443
0.11,5,19.1327,37.1631,18.0407,13702.761,12447.6776,13837.4284,1.42159,56.2806,55.1815,8893.7595,6349.3296,6184.4883
0.12,5,18.9536,36.8043,17.8611,13705.0998,12461.5909,13837.3633,1.41908,55.7427,54.643,8886.0132,6361.5924,6201.6186
0.13,5,18.7778,36.4523,17.6849,13707.3725,12475.2287,13837.2997,1.41664,55.215,54.1148,8878.4041,6373.715,6218.4431
0.14,5,18.6054,36.107,17.512,13709.5817,12488.5988,13837.2376,1.41426,54.6972,53.5965,8870.9286,6385.698,6234.9696
0.15,5,18.4361,35.7681,17.3423,13711.7296,12501.7091,13837.177,1.41193,54.1891,53.0879,8863.5834,6397.5426,6251.2056
0.16,5,18.27,35.4355,17.1758,13713.8187,12514.567,13837.1177,1.40966,53.6903,52.5887,8856.3651,6409.2496,6267.1583
0.17,5,18.107,35.1089,17.0123,13715.851,12527.1796,13837.0599,1.40744,53.2007,52.0986,8849.2707,6420.8202,6282.8348
0.18,5,17.9469,34.7883,16.8518,13717.8287,12539.5538,13837.0033,1.40528,52.7199,51.6174,8842.297,6432.2554,6298.2419
0.19,5,17.7897,34.4735,16.6941,13719.7537,12551.6962,13836.9481,1.40317,52.2478,51.1448,8835.4412,6443.5567,6313.3862
