n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,46.7958,72.3594,54.3555,11968.7388,10918.1119,12128.8933,71.06584,109.0588,119.113,5710.4929,4472.1559,2963.8235
0.02,2,46.2269,71.2279,53.7464,12008.2487,10974.6423,12148.6457,70.53566,107.3728,117.406,5736.0731,4519.0878,3052.6198
0.03,2,45.6709,70.1239,53.144,12046.2767,11029.728,12168.2987,70.00273,105.731,115.7341,5761.1526,4565.604,3139.3769
0.04,2,45.1275,69.0468,52.5487,12082.8914,11083.385,12187.8277,69.4679,104.1321,114.0968,5785.7425,4611.6309,3224.0806
0.05,2,44.5963,67.996,51.9609,12118.1583,11135.6331,12207.2109,68.93195,102.5749,112.4939,5809.8538,4657.1074,3306.7317
0.06,2,44.0769,66.9708,51.3807,12152.1399,11186.4951,12226.4292,68.39558,101.0581,110.9247,5833.4975,4701.983,3387.3424
0.07,2,43.5689,65.9706,50.8084,12184.8954,11235.9968,12245.4659,67.85944,99.58048,109.3887,5856.6843,4746.217,3465.9343
0.08,2,43.072,64.9948,50.244,12216.4815,11284.1657,12264.3065,67.32411,98.14089,107.8856,5879.4252,4789.7764,3542.536
0.09,2,42.5859,64.0428,49.6877,12246.952,11331.0313,12282.9383,66.79012,96.73815,106.4146,5901.7306,4832.6357,3617.1817
0.1,2,42.1101,63.1139,49.1395,12276.358,11376.624,12301.3507,66.25796,95.37111,104.9752,5923.6112,4874.7754,3689.9098
0.11,2,41.6445,62.2075,48.5996,12304.7479,11420.9752,12319.5347,65.72804,94.03866,103.5667,5945.077,4916.1815,3760.7619
0.12,2,41.1887,61.323,48.0678,12332.168,11464.1169,12337.4826,65.20076,92.73972,102.1886,5966.1383,4956.8445,3829.7815
0.13,2,40.7424,60.4598,47.5444,12358.662,11506.0814,12355.1883,64.67647,91.47324,100.8401,5986.8049,4996.7589,3897.0142
