n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,23.7189,22.1956,22.6586,13345.2184,13412.587,13402.8043,40.7175,39.9445,38.0546,7206.6988,7197.151,7338.4918
0.02,2,23.4197,22.0569,22.473,13350.8994,13411.2314,13402.1552,40.2381,39.5409,37.858,7208.9578,7201.4787,7327.365
0.03,2,23.128,21.9205,22.2908,13356.4276,13409.9331,13401.6117,39.7698,39.1472,37.663,7211.3549,7205.6465,7316.6888
0.04,2,22.8435,21.7864,22.1118,13361.8085,13408.6905,13401.1679,39.3122,38.7631,37.4696,7213.8778,7209.6626,7306.4457
0.05,2,22.5658,21.6545,21.936,13367.0476,13407.5022,13400.8183,38.865,38.3882,37.2778,7216.515,7213.5346,7296.6189
0.06,2,22.2948,21.5246,21.7633,13372.1498,13406.3669,13400.5576,38.4277,38.0221,37.0875,7219.2559,7217.2696,7287.1926
0.07,2,22.0302,21.3968,21.5935,13377.1199,13405.2833,13400.3809,38.0001,37.6646,36.8988,7222.0907,7220.8744,7278.1516
0.08,2,21.7717,21.2709,21.4267,13381.9627,13404.2499,13400.2836,37.5818,37.3152,36.7116,7225.0104,7224.3556,7269.4814
0.09,2,21.5193,21.1469,21.2626,13386.6825,13403.2656,13400.2613,37.1726,36.9738,36.526,7228.0067,7227.7193,7261.1681
0.1,2,21.2726,21.0246,21.1013,13391.2837,13402.329,13400.31,36.7721,36.6399,36.3419,7231.0717,7230.9713,7253.1986
0.11,2,21.0315,20.9042,20.9427,13395.7704,13401.439,13400.4256,36.38,36.3134,36.1593,7234.1984,7234.1172,7245.5599
0.12,2,20.7957,20.7854,20.7866,13400.1464,13400.5943,13400.6046,35.9961,35.994,35.9781,7237.3802,7237.1622,7238.2401
0.13,2,20.5652,20.6683,20.633,13404.4155,13399.7938,13400.8435,35.6201,35.6813,35.7985,7240.6109,7240.1112,7231.2275
0.14,2,20.3397,20.5527,20.4819,13408.5813,13399.0364,13401.139,35.2518,35.3753,35.6203,7243.8848,7242.9691,7224.5109
0.15,2,20.1191,20.4387,20.3332,13412.6474,13398.3209,13401.4881,34.8909,35.0756,35.4436,7247.1967,7245.7402,7218.0797
0.16,2,19.9033,20.3263,20.1868,13416.6169,13397.6462,13401.8877,34.5373,34.782,35.2683,7250.5417,7248.4288,7211.9235
0.17,2,19.692,20.2152,20.0426,13420.4932,13397.0113,13402.3351,34.1906,34.4944,35.0945,7253.9154,7251.0391,7206.0327
0.18,2,19.4851,20.1056,19.9006,13424.2792,13396.4152,13402.8278,33.8508,34.2125,34.9221,7257.3135,7253.5747,7200.3977
0.19,2,19.2825,19.9974,19.7608,13427.978,13395.8568,13403.3631,33.5175,33.9361,34.751,7260.7323,7256.0394,7195.0094
0.2,2,19.0841,19.8905,19.623,13431.5922,13395.3352,13403.9389,33.1906,33.6651,34.5814,7264.1681,7258.4365,7189.8593
0.21,2,18.8897,19.785,19.4873,13435.1248,13394.8493,13404.5527,32.8699,33.3994,34.4132,7267.6176,7260.7695,7184.9389
0.22,2,18.6992,19.6807,19.3536,13438.5782,13394.3983,13405.2027,32.5553,33.1386,34.2463,7271.0779,7263.0413,7180.2403
0.23,2,18.5125,19.5776,19.2218,13441.955,13393.9813,13405.8866,32.2465,32.8827,34.0808,7274.546,7265.2551,7175.7557
0.24,2,18.3295,19.4757,19.0919,13445.2575,13393.5973,13406.6026,31.9435,32.6316,33.9166,7278.0194,7267.4135,7171.4778
0.25,2,18.15,19.3751,18.9638,13448.4882,13393.2454,13407.349,31.646,32.385,33.7537,7281.4957,7269.5193,7167.3993
0.26,2,17.9741,19.2756,18.8375,13451.6492,13392.9249,13408.124,31.3538,32.1429,33.5922,7284.9725,7271.575,7163.5135
0.27,2,17.8015,19.1772,18.7131,13454.7427,13392.6349,13408.926,31.0669,31.905,33.432,7288.4479,7273.583,7159.8138
0.28,2,17.6322,19.0799,18.5903,13457.7707,13392.3746,13409.7534,30.7851,31.6714,33.2731,7291.9199,7275.5456,7156.2938
0.29,2,17.466,18.9837,18.4692,13460.7353,13392.1431,13410.6047,30.5083,31.4418,33.1154,7295.3868,7277.465,7152.9474
0.3,2,17.303,18.8885,18.3497,13463.6384,13391.9398,13411.4787,30.2363,31.2161,32.9591,7298.8469,7279.3434,7149.7688
0.31,2,17.143,18.7944,18.2319,13466.4818,13391.7639,13412.3739,29.9691,30.9943,32.804,7302.2988,7281.1825,7146.7522
0.32,2,16.9859,18.7013,18.1156,13469.2672,13391.6145,13413.2891,29.7064,30.7762,32.6501,7305.741,7282.9844,7143.8922
0.33,2,16.8316,18.6091,18.0009,13471.9965,13391.4912,13414.223,29.4481,30.5617,32.4975,7309.1724,7284.7508,7141.1836
0.34,2,16.6802,18.5179,17.8877,13474.6712,13391.393,13415.1747,29.1943,30.3507,32.3461,7312.5917,7286.4834,7138.6213
0.35,2,16.5314,18.4277,17.7759,13477.2929,13391.3194,13416.1428,28.9447,30.1431,32.1959,7315.9978,7288.1838,7136.2004
0.36,2,16.3852,18.3384,17.6656,13479.8633,13391.2697,13417.1266,28.6992,29.9389,32.0469,7319.3898,7289.8536,7133.9163
0.37,2,16.2416,18.25,17.5567,13482.3836,13391.2432,13418.1248,28.4577,29.7379,31.8991,7322.7668,7291.4942,7131.7643
0.38,2,16.1005,18.1625,17.4492,13484.8555,13391.2393,13419.1367,28.2202,29.54,31.7525,7326.128,7293.1071,7129.74
0.39,2,15.9619,18.0759,17.3431,13487.2802,13391.2574,13420.1613,27.9866,29.3452,31.6071,7329.4725,7294.6934,7127.8394
0.4,2,15.8255,17.9901,17.2382,13489.6591,13391.2969,13421.1978,27.7566,29.1534,31.4628,7332.7998,7296.2545,7126.0582
0.41,2,15.6915,17.9052,17.1347,13491.9935,13391.3571,13422.2453,27.5304,28.9645,31.3197,7336.1092,7297.7916,7124.3925
0.42,2,15.5598,17.8211,17.0324,13494.2845,13391.4377,13423.3031,27.3077,28.7785,31.1776,7339.4,7299.3058,7122.8387
0.43,2,15.4302,17.7378,16.9314,13496.5335,13391.5379,13424.3705,27.0885,28.5952,31.0368,7342.6719,7300.7981,7121.3929
0.44,2,15.3028,17.6554,16.8317,13498.7416,13391.6572,13425.4467,26.8727,28.4146,30.897,7345.9244,7302.2697,7120.0516
0.45,2,15.1774,17.5737,16.7331,13500.9098,13391.7951,13426.5312,26.6602,28.2366,30.7583,7349.1569,7303.7215,7118.8114
