n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,18.4193,18.4121,36.8314,13799.3801,13723.7237,12465.9098,55.2318,0.00610397,55.2318,6130.2921,8850.4264,6436.3223
0.02,4,18.197,18.19,36.387,13799.3818,13720.1923,12480.2463,54.5651,0.00609801,54.5653,6153.1196,8834.299,6435.5617
0.03,4,17.98,17.9731,35.953,13799.3834,13716.8499,12494.3016,53.914,0.00609335,53.9143,6175.4053,8818.6602,6435.3433
0.04,4,17.7679,17.7612,35.5291,13799.385,13713.6865,12508.083,53.278,0.00608991,53.2783,6197.1676,8803.49,6435.6296
0.05,4,17.5608,17.5541,35.1149,13799.3866,13710.6925,12521.5974,52.6566,0.00608761,52.657,6218.4239,8788.7696,6436.3856
0.06,4,17.3583,17.3518,34.7101,13799.3881,13707.8588,12534.8517,52.0492,0.00608638,52.0497,6239.1912,8774.481,6437.5786
0.07,4,17.1603,17.154,34.3143,13799.3895,13705.1771,12547.8526,51.4555,0.00608614,51.456,6259.4855,8760.6072,6439.1781
0.08,4,16.9668,16.9605,33.9273,13799.391,13702.6394,12560.6064,50.8749,0.00608684,50.8755,6279.3222,8747.132,6441.1554
0.09,4,16.7775,16.7714,33.5488,13799.3924,13700.2383,12573.1194,50.307,0.00608841,50.3077,6298.7162,8734.0398,6443.4837
0.1,4,16.5923,16.5863,33.1785,13799.3937,13697.9666,12585.3977,49.7515,0.00609078,49.7523,6317.6816,8721.316,6446.1381
0.11,4,16.4111,16.4052,32.8162,13799.395,13695.8178,12597.4474,49.208,0.00609391,49.2088,6336.2321,8708.9465,6449.0951
0.12,4,16.2337,16.2279,32.4616,13799.3963,13693.7856,12609.2741,48.676,0.00609774,48.6769,6354.3808,8696.9181,6452.3327
0.13,4,16.0601,16.0544,32.1145,13799.3976,13691.8642,12620.8834,48.1552,0.00610223,48.1562,6372.1401,8685.2179,6455.8306
0.14,4,15.8901,15.8846,31.7746,13799.3988,13690.0478,12632.2809,47.6453,0.00610733,47.6463,6389.5221,8673.8339,6459.5694
0.15,4,15.7236,15.7182,31.4418,13799.4,13688.3314,12643.4718,47.1459,0.00611299,47.147,6406.5384,8662.7544,6463.5313
0.16,4,15.5605,15.5552,31.1157,13799.4012,13686.7099,12654.4612,46.6567,0.00611918,46.6579,6423.2001,8651.9685,6467.6994
0.17,4,15.4007,15.3955,30.7963,13799.4024,13685.1787,12665.2542,46.1775,0.00612586,46.1787,6439.5178,8641.4655,6472.0579
0.18,4,15.2442,15.2391,30.4832,13799.4035,13683.7334,12675.8555,45.7078,0.00613299,45.7091,6455.502,8631.2353,6476.592
0.19,4,15.0907,15.0857,30.1764,13799.4046,13682.3696,12686.27,45.2475,0.00614054,45.2489,6471.1624,8621.2684,6481.2881
0.2,4,14.9403,14.9354,29.8756,13799.4057,13681.0836,12696.5022,44.7963,0.00614848,44.7977,6486.5085,8611.5555,6486.1331
0.21,4,14.7928,14.7879,29.5807,13799.4067,13679.8715,12706.5565,44.3538,0.00615678,44.3553,6501.5495,8602.0877,6491.1149
0.22,4,14.6481,14.6434,29.2915,13799.4078,13678.7297,12716.4372,43.9199,0.00616541,43.9214,6516.2942,8592.8567,6496.2221
0.23,4,14.5062,14.5016,29.0078,13799.4088,13677.655,12726.1485,43.4943,0.00617434,43.4959,6530.751,8583.8544,6501.4442
0.24,4,14.367,14.3625,28.7295,13799.4098,13676.6442,12735.6945,43.0768,0.00618356,43.0784,6544.9282,8575.073,6506.7711
0.25,4,14.2304,14.226,28.4564,13799.4107,13675.6942,12745.0792,42.6671,0.00619303,42.6688,6558.8336,8566.5052,6512.1935
0.26,4,14.0964,14.092,28.1884,13799.4117,13674.8021,12754.3063,42.265,0.00620274,42.2668,6572.4748,8558.1438,6517.7027
0.27,4,13.9648,13.9605,27.9254,13799.4126,13673.9652,12763.3796,41.8704,0.00621267,41.8722,6585.8591,8549.982,6523.2905
0.28,4,13.8357,13.8315,27.6672,13799.4135,13673.1811,12772.3028,41.483,0.00622279,41.4848,6598.9935,8542.0134,6528.9491
0.29,4,13.7089,13.7047,27.4136,13799.4144,13672.4471,12781.0792,41.1026,0.00623309,41.1045,6611.8848,8534.2316,6534.6714
0.3,4,13.5843,13.5803,27.1646,13799.4153,13671.7611,12789.7125,40.7291,0.00624356,40.731,6624.5396,8526.6307,6540.4506
0.31,4,13.462,13.4581,26.9201,13799.4161,13671.1207,12798.2057,40.3622,0.00625417,40.3642,6636.9643,8519.2049,6546.2805
0.32,4,13.3419,13.338,26.6798,13799.417,13670.5239,12806.5622,40.0018,0.00626492,40.0038,6649.1649,8511.9487,6552.1551
0.33,4,13.2238,13.22,26.4438,13799.4178,13669.9687,12814.7852,39.6477,0.00627578,39.6498,6661.1473,8504.8567,6558.0688
0.34,4,13.1078,13.1041,26.2119,13799.4186,13669.4533,12822.8775,39.2997,0.00628675,39.3019,6672.9173,8497.9239,6564.0165
0.35,4,12.9938,12.9902,25.984,13799.4194,13668.9757,12830.8423,38.9578,0.00629782,38.96,6684.4803,8491.1453,6569.9932
0.36,4,12.8818,12.8782,25.76,13799.4201,13668.5343,12838.6823,38.6217,0.00630897,38.6239,6695.8416,8484.5163,6575.9946
0.37,4,12.7716,12.7681,25.5397,13799.4209,13668.1274,12846.4004,38.2913,0.00632019,38.2936,6707.0065,8478.0323,6582.0162
0.38,4,12.6633,12.6599,25.3232,13799.4216,13667.7536,12853.9992,37.9664,0.00633147,37.9688,6717.9798,8471.6889,6588.0541
0.39,4,12.5568,12.5535,25.1103,13799.4224,13667.4113,12861.4814,37.647,0.00634281,37.6494,6728.7664,8465.4819,6594.1045
0.4,4,12.4521,12.4488,24.9009,13799.4231,13667.099,12868.8496,37.3329,0.00635419,37.3352,6739.371,8459.4073,6600.164
0.41,4,12.3491,12.3458,24.6949,13799.4238,13666.8156,12876.1063,37.0239,0.00636561,37.0263,6749.798,8453.4612,6606.2293
0.42,4,12.2478,12.2446,24.4923,13799.4245,13666.5596,12883.2538,36.7199,0.00637705,36.7224,6760.0518,8447.6399,6612.2972
0.43,4,12.1481,12.1449,24.293,13799.4252,13666.3298,12890.2945,36.4208,0.00638852,36.4233,6770.1366,8441.9397,6618.3651
0.44,4,12.05,12.0469,24.0968,13799.4258,13666.1252,12897.2308,36.1266,0.0064,36.1291,6780.0565,8436.3572,6624.4301
0.45,4,11.9534,11.9504,23.9038,13799.4265,13665.9445,12904.0649,35.837,0.00641149,35.8396,6789.8155,8430.8889,6630.4899
0.46,4,11.8584,11.8554,23.7138,13799.4271,13665.7868,12910.7989,35.552,0.00642298,35.5546,6799.4173,8425.5318,6636.542
0.47,4,11.7649,11.762,23.5268,13799.4278,13665.651,12917.4349,35.2714,0.00643447,35.274,6808.8658,8420.2826,6642.5843
0.48,4,11.6728,11.67,23.3427,13799.4284,13665.5361,12923.975,34.9952,0.00644596,34.9979,6818.1645,8415.1384,6648.6148
0.49,4,11.5821,11.5794,23.1614,13799.429,13665.4412,12930.4213,34.7232,0.00645743,34.726,6827.3168,8410.0962,6654.6315
0.5,4,11.4928,11.4901,22.983,13799.4296,13665.3655,12936.7755,34.4555,0.00646888,34.4582,6836.3262,8405.1533,6660.6327
0.51,4,11.4049,11.4023,22.8072,13799.4302,13665.3081,12943.0398,34.1918,0.00648031,34.1946,6845.196,8400.3069,6666.6169
0.52,4,11.3183,11.3157,22.6341,13799.4308,13665.2682,12949.2158,33.932,0.00649172,33.9349,6853.9293,8395.5544,6672.5823
0.53,4,11.233,11.2305,22.4635,13799.4314,13665.245,12955.3054,33.6762,0.00650309,33.679,6862.5293,8390.8933,6678.5277
0.54,4,11.149,11.1465,22.2955,13799.4319,13665.2378,12961.3103,33.4241,0.00651444,33.427,6870.9988,8386.3213,6684.4517
0.55,4,11.0662,11.0638,22.13,13799.4325,13665.2459,12967.2323,33.1758,0.00652575,33.1787,6879.3409,8381.8358,6690.3531
0.56,4,10.9847,10.9823,21.9669,13799.433,13665.2686,12973.073,32.9311,0.00653702,32.9341,6887.5583,8377.4346,6696.2307
0.57,4,10.9043,10.9019,21.8062,13799.4335,13665.3053,12978.834,32.69,0.00654825,32.693,6895.6538,8373.1156,6702.0836
0.58,4,10.825,10.8228,21.6478,13799.4341,13665.3553,12984.517,32.4523,0.00655944,32.4554,6903.6301,8368.8767,6707.9107
0.59,4,10.7469,10.7447,21.4916,13799.4346,13665.4182,12990.1233,32.2181,0.00657059,32.2211,6911.4897,8364.7156,6713.7111
0.6,4,10.67,10.6678,21.3377,13799.4351,13665.4932,12995.6547,31.9872,0.00658168,31.9903,6919.2352,8360.6305,6719.4841
0.61,4,10.5941,10.5919,21.186,13799.4356,13665.5799,13001.1124,31.7595,0.00659273,31.7626,6926.8689,8356.6195,6725.2289
0.62,4,10.5192,10.5172,21.0364,13799.4361,13665.6778,13006.4979,31.5351,0.00660372,31.5382,6934.3934,8352.6806,6730.9448
0.63,4,10.4455,10.4434,20.8889,13799.4366,13665.7863,13011.8127,31.3138,0.00661466,31.3169,6941.8108,8348.812,6736.6311
0.64,4,10.3727,10.3707,20.7434,13799.4371,13665.905,13017.0581,31.0955,0.00662555,31.0987,6949.1234,8345.0121,6742.2872
0.65,4,10.3009,10.299,20.5999,13799.4375,13666.0334,13022.2353,30.8803,0.00663638,30.8835,6956.3335,8341.2791,6747.9127
0.66,4,10.2302,10.2283,20.4584,13799.438,13666.1712,13027.3457,30.668,0.00664716,30.6712,6963.443,8337.6114,6753.5071
0.67,4,10.1603,10.1585,20.3188,13799.4385,13666.3178,13032.3906,30.4586,0.00665787,30.4618,6970.4542,8334.0073,6759.0699
0.68,4,10.0915,10.0897,20.1811,13799.4389,13666.4729,13037.3711,30.252,0.00666853,30.2553,6977.369,8330.4654,6764.6007
0.69,4,10.0235,10.0217,20.0452,13799.4394,13666.6361,13042.2885,30.0481,0.00667912,30.0515,6984.1893,8326.9841,6770.0993
0.7,4,9.95647,9.95474,19.9112,13799.4398,13666.807,13047.144,29.847,0.00668966,29.8504,6990.9171,8323.562,6775.5652
0.71,4,9.8903,9.88862,19.7789,13799.4402,13666.9854,13051.9386,29.6486,0.00670013,29.6519,6997.5542,8320.1977,6780.9982
0.72,4,9.82501,9.82337,19.6484,13799.4407,13667.1707,13056.6735,29.4527,0.00671054,29.4561,7004.1024,8316.8899,6786.3981
0.73,4,9.76057,9.75897,19.5195,13799.4411,13667.3628,13061.3498,29.2594,0.00672089,29.2628,7010.5635,8313.6371,6791.7647
0.74,4,9.69696,9.6954,19.3923,13799.4415,13667.5614,13065.9685,29.0686,0.00673117,29.0721,7016.9392,8310.4382,6797.0977
0.75,4,9.63418,9.63266,19.2668,13799.4419,13667.766,13070.5307,28.8803,0.00674139,28.8838,7023.2312,8307.2919,6802.397
0.76,4,9.5722,9.57072,19.1429,13799.4423,13667.9764,13075.0374,28.6944,0.00675154,28.6979,7029.4411,8304.1969,6807.6626
0.77,4,9.511,9.50956,19.0205,13799.4427,13668.1924,13079.4895,28.5108,0.00676163,28.5143,7035.5704,8301.1521,6812.8943
0.78,4,9.45058,9.44918,18.8997,13799.4431,13668.4137,13083.8881,28.3296,0.00677165,28.3331,7041.6207,8298.1564,6818.092
0.79,4,9.39092,9.38956,18.7805,13799.4435,13668.6401,13088.2341,28.1506,0.00678161,28.1542,7047.5936,8295.2086,6823.2557
0.8,4,9.33201,9.33068,18.6627,13799.4439,13668.8712,13092.5284,27.9739,0.0067915,27.9775,7053.4904,8292.3077,6828.3853
0.81,4,9.27383,9.27254,18.5463,13799.4442,13669.1069,13096.7719,27.7994,0.00680133,27.803,7059.3126,8289.4527,6833.4808
0.82,4,9.21636,9.21511,18.4314,13799.4446,13669.3469,13100.9655,27.627,0.00681109,27.6307,7065.0617,8286.6425,6838.5423
0.83,4,9.1596,9.15839,18.318,13799.445,13669.5911,13105.1101,27.4568,0.00682078,27.4604,7070.7389,8283.8761,6843.5698
