n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,13.1234,13.1117,26.235,13799.3663,13880.4293,12922.8878,39.3375,0.00660313,39.3364,6645.1402,8720.6586,7072.6365
0.02,4,12.9608,12.9493,25.91,13799.3684,13874.4144,12931.011,38.8498,0.00657525,38.8488,6661.4219,8705.9853,7067.0978
0.03,4,12.8019,12.7906,25.5925,13799.3704,13868.663,12939.0384,38.3734,0.00654954,38.3725,6677.3605,8691.7604,7062.1458
0.04,4,12.6467,12.6356,25.2822,13799.3723,13863.1621,12946.9688,37.9079,0.0065259,37.9071,6692.9641,8677.9664,7057.7443
0.05,4,12.4949,12.484,24.979,13799.3742,13857.8994,12954.8013,37.4529,0.0065042,37.4521,6708.2412,8664.5864,7053.8595
0.06,4,12.3466,12.3359,24.6825,13799.3761,13852.8634,12962.5352,37.008,0.00648436,37.0074,6723.1998,8651.6045,7050.4596
0.07,4,12.2016,12.1911,24.3926,13799.3779,13848.0432,12970.17,36.5731,0.00646627,36.5726,6737.8481,8639.0054,7047.5147
0.08,4,12.0597,12.0494,24.1091,13799.3796,13843.4283,12977.7055,36.1478,0.00644984,36.1473,6752.1938,8626.7745,7044.9968
0.09,4,11.921,11.9108,23.8318,13799.3813,13839.0089,12985.1418,35.7317,0.00643499,35.7313,6766.2446,8614.8979,7042.8794
0.1,4,11.7853,11.7753,23.5605,13799.383,13834.7759,12992.479,35.3246,0.00642161,35.3243,6780.0082,8603.3623,7041.1379
0.11,4,11.6524,11.6426,23.295,13799.3846,13830.7205,12999.7174,34.9263,0.00640964,34.9261,6793.4918,8592.155,7039.7489
0.12,4,11.5224,11.5128,23.0352,13799.3862,13826.8343,13006.8576,34.5364,0.006399,34.5363,6806.7028,8581.2638,7038.6905
0.13,4,11.3952,11.3857,22.7808,13799.3878,13823.1096,13013.9,34.1547,0.00638962,34.1547,6819.648,8570.677,7037.9422
0.14,4,11.2705,11.2612,22.5317,13799.3893,13819.5388,13020.8454,33.781,0.00638142,33.7811,6832.3344,8560.3836,7037.4847
0.15,4,11.1485,11.1393,22.2878,13799.3907,13816.115,13027.6945,33.415,0.00637434,33.4152,6844.7687,8550.3729,7037.2998
0.16,4,11.029,11.0199,22.0489,13799.3922,13812.8314,13034.4483,33.0566,0.00636832,33.0568,6856.9573,8540.6348,7037.3704
0.17,4,10.9119,10.903,21.8148,13799.3936,13809.6818,13041.1077,32.7054,0.0063633,32.7057,6868.9066,8531.1595,7037.6804
0.18,4,10.7971,10.7884,21.5855,13799.3949,13806.6601,13047.6736,32.3613,0.00635921,32.3617,6880.6228,8521.9376,7038.2148
0.19,4,10.6847,10.6761,21.3608,13799.3963,13803.7606,13054.1472,32.0241,0.00635602,32.0245,6892.1119,8512.9603,7038.9593
0.2,4,10.5745,10.566,21.1405,13799.3976,13800.978,13060.5295,31.6935,0.00635367,31.6941,6903.3797,8504.2191,7039.9005
0.21,4,10.4664,10.4581,20.9245,13799.3988,13798.307,13066.8217,31.3695,0.0063521,31.3701,6914.4318,8495.7056,7041.0258
0.22,4,10.3605,10.3523,20.7127,13799.4001,13795.7428,13073.025,31.0518,0.00635128,31.0524,6925.2739,8487.4122,7042.3234
0.23,4,10.2566,10.2485,20.5051,13799.4013,13793.2807,13079.1404,30.7402,0.00635115,30.7409,6935.9111,8479.3311,7043.7822
0.24,4,10.1547,10.1467,20.3014,13799.4025,13790.9164,13085.1693,30.4346,0.00635169,30.4354,6946.3488,8471.4554,7045.3916
0.25,4,10.0547,10.0469,20.1016,13799.4036,13788.6457,13091.1129,30.1348,0.00635285,30.1356,6956.592,8463.778,7047.1417
0.26,4,9.95661,9.94891,19.9055,13799.4048,13786.4646,13096.9725,29.8406,0.00635459,29.8415,6966.6456,8456.2922,7049.0233
0.27,4,9.86035,9.85277,19.7131,13799.4059,13784.3692,13102.7492,29.5519,0.00635688,29.5529,6976.5144,8448.9919,7051.0275
0.28,4,9.76587,9.75842,19.5243,13799.407,13782.356,13108.4443,29.2686,0.00635968,29.2696,6986.203,8441.8707,7053.1462
0.29,4,9.67314,9.6658,19.3389,13799.408,13780.4216,13114.0591,28.9905,0.00636297,28.9916,6995.7159,8434.923,7055.3715
0.3,4,9.58209,9.57486,19.1569,13799.4091,13778.5626,13119.5949,28.7174,0.00636672,28.7186,7005.0575,8428.143,7057.6961
0.31,4,9.49269,9.48557,18.9782,13799.4101,13776.776,13125.0529,28.4493,0.00637089,28.4506,7014.2319,8421.5253,7060.1131
0.32,4,9.40489,9.39788,18.8027,13799.4111,13775.0588,13130.4343,28.186,0.00637546,28.1873,7023.2434,8415.0648,7062.616
0.33,4,9.31865,9.31176,18.6304,13799.4121,13773.4081,13135.7404,27.9274,0.00638041,27.9288,7032.0959,8408.7564,7065.1986
0.34,4,9.23394,9.22715,18.4611,13799.413,13771.8213,13140.9725,27.6734,0.00638571,27.6748,7040.7932,8402.5954,7067.8552
0.35,4,9.15071,9.14402,18.2947,13799.414,13770.2957,13146.1317,27.4238,0.00639133,27.4252,7049.3393,8396.5771,7070.5804
0.36,4,9.06892,9.06234,18.1312,13799.4149,13768.829,13151.2193,27.1785,0.00639726,27.18,7057.7376,8390.6972,7073.3689
0.37,4,8.98855,8.98206,17.9706,13799.4158,13767.4187,13156.2365,26.9375,0.00640349,26.939,7065.9918,8384.9513,7076.2159
0.38,4,8.90955,8.90316,17.8127,13799.4167,13766.0627,13161.1844,26.7005,0.00640997,26.7021,7074.1052,8379.3353,7079.117
0.39,4,8.83189,8.8256,17.6575,13799.4175,13764.7587,13166.0643,26.4676,0.00641671,26.4693,7082.0814,8373.8454,7082.0677
0.4,4,8.75553,8.74934,17.5049,13799.4184,13763.5048,13170.8772,26.2387,0.00642368,26.2404,7089.9234,8368.4776,7085.064
