n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,46.607,41.5595,44.4359,12418.2534,12649.0116,12503.1847,81.0164,76.2995,72.3102,5684.2403,5807.2878,6169.1681
0.02,2,46.0403,41.3421,44.014,12437.2481,12652.0627,12516.2705,80.0129,75.6167,71.9069,5706.8145,5823.7487,6159.2363
0.03,2,45.487,41.1264,43.6013,12455.7329,12655.1268,12529.0432,79.0332,74.948,71.5078,5729.0518,5839.7581,6149.8826
0.04,2,44.9464,40.9125,43.1974,12473.727,12658.2029,12541.5149,78.0765,74.2927,71.1129,5750.9538,5855.3355,6141.0838
0.05,2,44.4183,40.7004,42.8021,12491.2485,12661.29,12553.6973,77.1419,73.6505,70.7221,5772.5228,5870.4995,6132.8175
0.06,2,43.9021,40.49,42.415,12508.3149,12664.3871,12565.6016,76.2288,73.021,70.3354,5793.7611,5885.2677,6125.0621
0.07,2,43.3976,40.2813,42.0358,12524.9426,12667.4932,12577.2381,75.3363,72.4038,69.9528,5814.672,5899.6568,6117.7972
0.08,2,42.9043,40.0744,41.6644,12541.1475,12670.6074,12588.6168,74.4639,71.7984,69.574,5835.2587,5913.6827,6111.0031
0.09,2,42.4218,39.8693,41.3005,12556.9446,12673.7289,12599.7472,73.611,71.2046,69.1992,5855.5249,5927.3604,6104.661
0.1,2,41.9498,39.6659,40.9437,12572.3485,12676.8567,12610.6382,72.7767,70.6218,68.8282,5875.4746,5940.7042,6098.7527
0.11,2,41.4881,39.4642,40.594,12587.373,12679.9901,12621.2983,71.9607,70.0499,68.461,5895.1119,5953.7278,6093.261
0.12,2,41.0362,39.2642,40.2511,12602.0312,12683.1283,12631.7357,71.1623,69.4885,68.0975,5914.4411,5966.444,6088.1693
0.13,2,40.5938,39.0659,39.9147,12616.3357,12686.2706,12641.9581,70.3809,68.9373,67.7377,5933.4668,5978.8651,6083.4616
0.14,2,40.1607,38.8693,39.5847,12630.2986,12689.4161,12651.9728,69.616,68.396,67.3815,5952.1935,5991.0029,6079.1227
0.15,2,39.7366,38.6744,39.2609,12643.9316,12692.5643,12661.7868,68.8671,67.8643,67.0288,5970.6258,6002.8685,6075.1379
0.16,2,39.3212,38.4812,38.9431,12657.2456,12695.7145,12671.4068,68.1338,67.3418,66.6797,5988.7686,6014.4724,6071.4933
0.17,2,38.9142,38.2896,38.6311,12670.2512,12698.8659,12680.8392,67.4156,66.8285,66.3341,6006.6266,6025.8247,6068.1753
0.18,2,38.5154,38.0996,38.3248,12682.9587,12702.0181,12690.09,66.7119,66.3239,65.9918,6024.2046,6036.935,6065.1709
0.19,2,38.1246,37.9113,38.0239,12695.3778,12705.1705,12699.1651,66.0224,65.8279,65.653,6041.5075,6047.8126,6062.4679
0.2,2,37.7415,37.7246,37.7284,12707.5178,12708.3224,12708.0701,65.3468,65.3403,65.3174,6058.54,6058.466,6060.0543
0.21,2,37.366,37.5395,37.438,12719.3876,12711.4733,12716.8101,64.6844,64.8607,64.9852,6075.307,6068.9037,6057.9186
0.22,2,36.9977,37.356,37.1527,12730.996,12714.6227,12725.3903,64.0351,64.389,64.6561,6091.8134,6079.1336,6056.0498
0.23,2,36.6364,37.1741,36.8723,12742.351,12717.7702,12733.8156,63.3984,63.925,64.3303,6108.0638,6089.1631,6054.4375
0.24,2,36.2821,36.9938,36.5966,12753.4607,12720.9152,12742.0906,62.7739,63.4684,64.0076,6124.0629,6098.9997,6053.0715
0.25,2,35.9345,36.815,36.3255,12764.3327,12724.0573,12750.2198,62.1613,63.0192,63.688,6139.8155,6108.65,6051.9421
0.26,2,35.5933,36.6377,36.059,12774.9742,12727.196,12758.2074,61.5603,62.577,63.3714,6155.3262,6118.1208,6051.0399
0.27,2,35.2585,36.462,35.7968,12785.3923,12730.331,12766.0576,60.9706,62.1417,63.0579,6170.5995,6127.4183,6050.3559
0.28,2,34.9298,36.2877,35.5389,12795.5938,12733.4619,12773.7742,60.3919,61.7131,62.7474,6185.64,6136.5485,6049.8816
0.29,2,34.6072,36.115,35.2852,12805.5852,12736.5882,12781.3611,59.8238,61.2911,62.4397,6200.4521,6145.5173,6049.6087
0.3,2,34.2903,35.9437,35.0355,12815.3726,12739.7095,12788.8219,59.266,60.8755,62.135,6215.0402,6154.3299,6049.5291
0.31,2,33.9792,35.7739,34.7898,12824.9622,12742.8257,12796.1599,58.7184,60.4662,61.8331,6229.4085,6162.9918,6049.6353
0.32,2,33.6735,35.6056,34.5479,12834.3596,12745.9362,12803.3787,58.1806,60.0629,61.5341,6243.5613,6171.508,6049.9198
0.33,2,33.3732,35.4386,34.3097,12843.5706,12749.0408,12810.4815,57.6523,59.6656,61.2378,6257.5028,6179.8831,6050.3756
0.34,2,33.0782,35.2731,34.0752,12852.6004,12752.1392,12817.4712,57.1334,59.2741,60.9442,6271.2371,6188.122,6050.9958
0.35,2,32.7883,35.109,33.8443,12861.4542,12755.2311,12824.3509,56.6236,58.8882,60.6534,6284.7682,6196.2289,6051.774
0.36,2,32.5034,34.9463,33.6169,12870.137,12758.3161,12831.1235,56.1226,58.5079,60.3652,6298.0999,6204.2081,6052.7038
0.37,2,32.2233,34.785,33.3928,12878.6536,12761.3942,12837.7917,55.6302,58.133,60.0797,6311.2363,6212.0637,6053.7792
