n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,75.5707,21.8899,63.5932,11450.6936,13098.0992,10700.3684,137.9409,91.29528,57.73737,647.78355,5780.2737,6109.4364
0.02,1,72.0871,22.6918,60.3265,11482.2231,13116.8931,10959.4484,130.9714,88.21621,55.76653,1236.4697,5681.5715,6257.7511
0.03,1,68.667,23.2329,57.2125,11538.9609,13134.9089,11197.2123,124.2329,85.05768,53.93527,1767.5579,5629.1936,6382.9259
0.04,1,65.3651,23.5616,54.2763,11612.3446,13152.2076,11412.4953,117.8077,81.90029,52.22706,2244.4477,5613.5509,6488.5623
0.05,1,62.216,23.7202,51.5295,11695.6637,13168.831,11605.7374,111.7426,78.8013,50.62815,2671.5637,5625.6955,6577.9528
0.06,1,59.2385,23.7448,48.9736,11783.9299,13184.8103,11778.2982,106.0578,75.79909,49.12706,3053.7289,5657.9525,6653.9665
0.07,1,56.4401,23.6651,46.6036,11873.5958,13200.1708,11931.9852,100.7555,72.91762,47.71411,3395.7569,5704.116,6719.0266
0.08,1,53.8209,23.5051,44.4107,11962.2422,13214.9357,12068.7541,95.8254,70.1702,46.3811,3702.2106,5759.3795,6775.1383
0.09,1,51.3758,23.2843,42.3835,12048.2937,13229.127,12190.5312,91.2502,67.5626,45.1209,3977.2774,5820.1408,6823.9382
0.1,1,49.0968,23.018,40.5099,12130.7855,13242.7669,12299.1183,87.0083,65.0953,43.9275,4224.7191,5883.7705,6866.7514
0.11,1,46.9741,22.7183,38.7774,12209.1823,13255.8776,12396.148,83.0761,62.7655,42.7954,4447.8689,5948.3944,6904.6458
0.12,1,44.9972,22.3948,37.174,12283.2436,13268.4814,12483.0711,79.43,60.568,41.7199,4649.6529,6012.707,6938.4799
0.13,1,43.1555,22.0551,35.6884,12352.926,13280.6004,12561.1605,76.0467,58.4966,40.6968,4832.6255,6075.8236,6968.9442
0.14,1,41.4386,21.7048,34.3098,12418.3141,13292.2568,12631.524,72.9042,56.5442,39.7222,4999.009,6137.1651,6996.5944
0.15,1,39.8365,21.3487,33.0287,12479.5716,13303.4719,12695.1211,69.9819,54.7034,38.7929,5150.7335,6196.3725,7021.8793
0.16,1,38.34,20.9902,31.8361,12536.9085,13314.2668,12752.7809,67.2608,52.9671,37.9056,5289.4746,6253.2425,7045.1621
0.17,1,36.9404,20.6321,30.724,12590.5578,13324.6618,12805.2189,64.7235,51.3283,37.0576,5416.6879,6307.6816,7066.7383
0.18,1,35.6298,20.2764,29.6852,12640.7611,13334.6762,12853.0527,62.354,49.7802,36.2464,5533.6391,6359.6714,7086.8488
0.19,1,34.4009,19.9248,28.7132,12687.7584,13344.3289,12896.8156,60.138,48.3164,35.4696,5641.4308,6409.245,7105.6917
0.2,1,33.2471,19.5784,27.8022,12731.7818,13353.6375,12936.9693,58.0623,46.931,34.725,5741.0249,6456.4692,7123.43
0.21,1,32.1623,19.2381,26.9468,12773.0526,13362.619,12973.9139,56.1153,45.6186,34.0107,5833.2631,6501.4322,7140.199
0.22,1,31.141,18.9046,26.1424,12811.7783,13371.2894,13007.9969,54.2861,44.374,33.325,5918.8832,6544.2347,7156.1115
0.23,1,30.1781,18.5783,25.3848,12848.1526,13379.664,13039.521,52.5653,43.1924,32.6661,5998.5334,6584.9836,7171.2618
0.24,1,29.2693,18.2594,24.67,12882.3546,13387.7572,13068.7504,50.944,42.0695,32.0325,6072.7852,6623.7882,7185.7298
0.25,1,28.4102,17.9482,23.9947,12914.5498,13395.5825,13095.9164,49.4144,41.0013,31.4227,6142.1431,6660.7569,7199.5829
0.26,1,27.5973,17.6448,23.3558,12944.8902,13403.1529,13121.2221,47.9693,39.9841,30.8355,6207.0539,6695.9954,7212.8786
0.27,1,26.827,17.3491,22.7504,12973.5152,13410.4804,13144.8459,46.6023,39.0145,30.2697,6267.9144,6729.6053,7225.6665
0.28,1,26.0962,17.061,22.1761,13000.5526,13417.5766,13166.9455,45.3076,38.0894,29.724,6325.0776,6761.6837,7237.9891
0.29,1,25.4022,16.7806,21.6305,13026.1196,13424.4522,13187.6604,44.0798,37.2058,29.1975,6378.8585,6792.3224,7249.8834
0.3,1,24.7424,16.5077,21.1115,13050.3233,13431.1174,13207.1142,42.914,36.3612,28.6891,6429.5389,6821.608,7261.3816
0.31,1,24.1143,16.242,20.6173,13073.2617,13437.5818,13225.4169,41.8059,35.553,28.198,6477.3712,6849.6218,7272.5121
0.32,1,23.5159,15.9835,20.1462,13095.0247,13443.8546,13242.6666,40.7515,34.779,27.7232,6522.5824,6876.4399,7283.2999
