n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,78.7533323,35.6972355,76.1529873,11270.6535,12127.6326,10063.4363,150.750068,95.6650685,89.1187297,55.8897653,4534.06233,4552.26331
0.02,1,78.468032,35.8369803,75.8135789,11270.1771,12130.6183,10087.1289,150.075657,95.5700893,88.9035558,111.372264,4525.38276,4561.27397
0.03,1,78.1820193,35.9733793,75.4750569,11269.9978,12133.596,10110.7482,149.401659,95.4715366,88.6894025,166.44819,4517.14067,4570.21915
0.04,1,77.8953622,36.106469,75.1374647,11270.1091,12136.5655,10134.2891,148.728193,95.3694973,88.4762627,221.116221,4509.32995,4579.09922
0.05,1,77.6081273,36.2362865,74.8008442,11270.5042,12139.527,10157.7465,148.055372,95.264058,88.2641294,275.375222,4501.94436,4587.91456
0.06,1,77.3203799,36.3628694,74.4652362,11271.1764,12142.4803,10181.1159,147.383307,95.1553041,88.0529954,329.224244,4494.9775,4596.66557
0.07,1,77.0321836,36.4862559,74.1306799,11272.1193,12145.4257,10204.3926,146.712106,95.0433202,87.842854,382.662512,4488.42287,4605.35266
0.08,1,76.7436008,36.6064843,73.7972135,11273.3261,12148.3629,10227.5724,146.041875,94.9281902,87.6336982,435.689426,4482.27383,4613.97627
0.09,1,76.4546922,36.7235935,73.4648733,11274.7903,12151.2921,10250.6511,145.372715,94.8099969,87.4255211,488.304553,4476.52365,4622.53683
0.1,1,76.1655173,36.8376224,73.1336949,11276.5054,12154.2133,10273.6249,144.704726,94.6888221,87.2183161,540.507622,4471.1655,4631.0348
0.11,1,75.8761339,36.9486106,72.803712,11278.4648,12157.1264,10296.49,144.038003,94.5647467,87.0120765,592.298521,4466.19248,4639.47067
0.12,1,75.5865987,37.0565974,72.4749576,11280.6622,12160.0316,10319.2429,143.37264,94.4378506,86.8067957,643.677287,4461.59761,4647.84491
0.13,1,75.2969666,37.1616227,72.1474629,11283.0912,12162.9286,10341.8801,142.708726,94.3082126,86.602467,694.644108,4457.37384,4656.15801
0.14,1,75.0072914,37.2637264,71.8212582,11285.7454,12165.8177,10364.3987,142.046351,94.1759106,86.3990839,745.199312,4453.51408,4664.4105
0.15,1,74.7176253,37.3629482,71.4963725,11288.6185,12168.6988,10386.7954,141.385597,94.0410211,86.1966401,795.343364,4450.01121,4672.60287
0.16,1,74.4280192,37.4593283,71.1728333,11291.7045,12171.5719,10409.0676,140.726546,93.9036198,85.9951291,845.076862,4446.85805,4680.73566
0.17,1,74.1385224,37.5529067,70.8506674,11294.9971,12174.4371,10431.2126,140.069278,93.7637811,85.7945446,894.400533,4444.04741,4688.8094
0.18,1,73.8491832,37.6437234,70.5298999,11298.4904,12177.2942,10453.2277,139.413869,93.6215786,85.5948803,943.315226,4441.5721,4696.82462
0.19,1,73.5600482,37.7318184,70.2105551,11302.1782,12180.1435,10475.1107,138.760392,93.4770843,85.39613,991.821906,4439.4249,4704.78186
0.2,1,73.2711629,37.8172316,69.8926561,11306.0549,12182.9848,10496.8594,138.108918,93.3303694,85.1982874,1039.92166,4437.59861,4712.68169
0.21,1,72.9825713,37.9000029,69.5762248,11310.1145,12185.8181,10518.4718,137.459515,93.1815038,85.0013466,1087.61566,4436.08605,4720.52466
0.22,1,72.6943162,37.980172,69.2612821,11314.3512,12188.6436,10539.9458,136.81225,93.0305564,84.8053014,1134.90522,4434.88002,4728.31132
0.23,1,72.4064391,38.0577785,68.9478477,11318.7596,12191.4611,10561.2797,136.167185,92.8775947,84.6101459,1181.79173,4433.97338,4736.04223
0.24,1,72.11898,38.1328618,68.6359403,11323.334,12194.2708,10582.4719,135.524381,92.7226852,84.415874,1228.27668,4433.35901,4743.71798
0.25,1,71.8319781,38.2054611,68.3255778,11328.0689,12197.0725,10603.5209,134.883896,92.5658932,84.2224799,1274.36164,4433.02984,4751.33911
0.26,1,71.5454709,38.2756155,68.0167768,11332.959,12199.8665,10624.4253,134.245787,92.4072829,84.0299577,1320.0483,4432.97883,4758.9062
0.27,1,71.259495,38.3433638,67.709553,11337.999,12202.6525,10645.1837,133.610106,92.2469173,83.8383017,1365.3384,4433.199,4766.41983
0.28,1,70.9740856,38.4087445,67.4039212,11343.1837,12205.4308,10665.7951,132.976905,92.084858,83.647506,1410.23377,4433.68341,4773.88056
0.29,1,70.6892768,38.4717959,67.0998953,11348.508,12208.2012,10686.2584,132.346234,91.9211658,83.457565,1454.73633,4434.42522,4781.28897
0.3,1,70.4051015,38.5325561,66.7974882,11353.9669,12210.9639,10706.5727,131.718138,91.7559001,83.2684731,1498.84806,4435.41761,4788.64563
0.31,1,70.1215916,38.5910628,66.496712,11359.5555,12213.7187,10726.7372,131.092663,91.5891194,83.0802245,1542.57101,4436.65387,4795.95111
0.32,1,69.8387778,38.6473534,66.1975778,11365.2691,12216.4658,10746.7511,130.469851,91.4208806,82.8928138,1585.90729,4438.12734,4803.20598
0.33,1,69.5566896,38.7014652,65.900096,11371.1028,12219.2051,10766.6137,129.849743,91.25124,82.7062356,1628.85907,4439.83144,4810.41082
0.34,1,69.2753556,38.7534348,65.6042761,11377.052,12221.9367,10786.3247,129.232377,91.0802524,82.5204842,1671.4286,4441.7597,4817.56619
0.35,1,68.9948031,38.8032987,65.3101268,11383.1123,12224.6605,10805.8834,128.617789,90.9079716,82.3355543,1713.61816,4443.90569,4824.67265
0.36,1,68.7150587,38.8510931,65.017656,11389.2793,12227.3767,10825.2896,128.006015,90.7344502,82.1514406,1755.43009,4446.26312,4831.73077
0.37,1,68.4361477,38.8968537,64.7268711,11395.5485,12230.0852,10844.5429,127.397087,90.5597399,81.9681376,1796.86677,4448.82575,4838.74112
0.38,1,68.1580946,38.9406159,64.4377784,11401.9157,12232.786,10863.6432,126.791036,90.383891,81.7856403,1837.93066,4451.58746,4845.70424
0.39,1,67.8809228,38.9824148,64.1503838,11408.3769,12235.4791,10882.5904,126.187892,90.206953,81.6039432,1878.62421,4454.54221,4852.62069
0.4,1,67.6046549,39.0222849,63.8646921,11414.9279,12238.1646,10901.3843,125.587681,90.0289742,81.4230414,1918.94995,4457.68407,4859.49103
0.41,1,67.3293123,39.0602605,63.580708,11421.5648,12240.8425,10920.0251,124.990429,89.8500017,81.2429295,1958.91043,4461.0072,4866.3158
0.42,1,67.0549159,39.0963755,63.2984351,11428.2837,12243.5128,10938.5127,124.396161,89.6700819,81.0636025,1998.50823,4464.50587,4873.09554
0.43,1,66.7814853,39.1306633,63.0178766,11435.081,12246.1754,10956.8474,123.8049,89.4892597,80.8850554,2037.74599,4468.17445,4879.8308
0.44,1,66.5090395,39.1631571,62.7390349,11441.9528,12248.8306,10975.0294,123.216665,89.3075795,80.7072831,2076.62634,4472.00741,4886.5221
0.45,1,66.2375967,39.1938894,62.461912,11448.8956,12251.4781,10993.0589,122.631477,89.1250842,80.5302807,2115.15196,4475.99932,4893.16999
0.46,1,65.9671739,39.2228927,62.1865093,11455.9059,12254.1182,11010.9362,122.049354,88.9418159,80.3540432,2153.32555,4480.14487,4899.77498
0.47,1,65.6977878,39.2501986,61.9128276,11462.9803,12256.7507,11028.6617,121.470312,88.7578159,80.1785659,2191.14983,4484.43885,4906.3376
0.48,1,65.4294539,39.2758386,61.6408671,11470.1155,12259.3757,11046.2359,120.894366,88.5731243,80.0038437,2228.62754,4488.87614,4912.85836
0.49,1,65.1621873,39.2998438,61.3706277,11477.3082,12261.9933,11063.6592,120.321531,88.3877801,79.829872,2265.76145,4493.45174,4919.33778
0.5,1,64.896002,39.3222447,61.1021086,11484.5553,12264.6034,11080.9321,119.751818,88.2018219,79.6566459,2302.55433,4498.16077,4925.77635
0.51,1,64.6309116,39.3430716,60.8353086,11491.8537,12267.206,11098.0553,119.18524,88.0152867,79.4841608,2339.00898,4502.99841,4932.17459
0.52,1,64.3669287,39.3623543,60.5702261,11499.2004,12269.8013,11115.0292,118.621806,87.8282111,79.312412,2375.12818,4507.96,4938.53298
0.53,1,64.1040654,39.380122,60.306859,11506.5925,12272.3891,11131.8545,118.061526,87.6406305,79.1413947,2410.91475,4513.04095,4944.85202
0.54,1,63.8423331,39.3964038,60.0452047,11514.0272,12274.9696,11148.532,117.504406,87.4525796,78.9711045,2446.37153,4518.23678,4951.13219
0.55,1,63.5817426,39.4112281,59.7852602,11521.5017,12277.5427,11165.0623,116.950454,87.2640922,78.8015367,2481.50132,4523.54312,4957.37396
0.56,1,63.3223039,39.4246231,59.5270224,11529.0133,12280.1084,11181.4462,116.399675,87.0752011,78.6326868,2516.30697,4528.9557,4963.57782
0.57,1,63.0640266,39.4366165,59.2704875,11536.5595,12282.6668,11197.6844,115.852074,86.8859384,78.4645503,2550.79132,4534.47034,4969.74423
0.58,1,62.8069196,39.4472355,59.0156513,11544.1378,12285.218,11213.7778,115.307654,86.6963354,78.2971228,2584.9572,4540.08298,4975.87365
0.59,1,62.5509911,39.4565071,58.7625095,11551.7456,12287.7618,11229.7272,114.766418,86.5064225,78.1303998,2618.80746,4545.78966,4981.96654
0.6,1,62.296249,39.4644577,58.5110574,11559.3806,12290.2984,11245.5334,114.228368,86.3162293,77.964377,2652.34493,4551.58649,4988.02335
0.61,1,62.0427004,39.4711134,58.2612898,11567.0405,12292.8277,11261.1973,113.693504,86.1257846,77.7990499,2685.57245,4557.4697,4994.04451
