n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,63.2058159,31.5986255,31.6071969,11267.0395,13799.4481,12706.6717,94.7990562,94.7935979,0.00690415952,3833.67385,5515.8819,8492.61226
0.02,1,62.9019812,31.4467495,31.4552383,11279.1659,13799.4481,12717.7505,94.3432484,94.3378023,0.00690415867,3856.9279,5518.96801,8495.87118
0.03,1,62.6005415,31.2960706,31.3044775,11291.2225,13799.4481,12728.6788,93.8910337,93.8855997,0.00690415783,3879.99257,5522.17945,8499.03488
0.04,1,62.3014771,31.1465789,31.1549048,11303.2089,13799.4481,12739.4589,93.4423825,93.4369607,0.00690415698,3902.86841,5525.51183,8502.10554
0.05,1,62.0047684,30.9982648,31.0065103,11315.1247,13799.4481,12750.0932,92.9972656,92.9918557,0.00690415614,3925.55606,5528.96082,8505.0853
0.06,1,61.7103958,30.8511184,30.8592841,11326.9697,13799.4481,12760.584,92.5556533,92.5502553,0.0069041553,3948.05621,5532.52224,8507.97626
0.07,1,61.4183397,30.7051298,30.7132166,11338.7437,13799.4481,12770.9335,92.1175163,92.1121302,0.00690415445,3970.36965,5536.19202,8510.78046
0.08,1,61.1285804,30.5602894,30.5682978,11350.4463,13799.4481,12781.1439,91.6828251,91.6774508,0.00690415361,3992.49722,5539.96617,8513.4999
0.09,1,60.8410984,30.4165872,30.424518,11362.0774,13799.4481,12791.2175,91.2515505,91.2461878,0.00690415277,4014.43985,5543.84084,8516.13651
0.1,1,60.5558741,30.2740136,30.2818674,11373.6368,13799.4481,12801.1564,90.823663,90.818312,0.00690415192,4036.19848,5547.81226,8518.6922
0.11,1,60.2728881,30.1325588,30.1403363,11385.1244,13799.4481,12810.9627,90.3991335,90.3937941,0.00690415108,4057.77414,5551.87678,8521.16883
0.12,1,59.992121,29.992213,29.9999149,11396.5402,13799.4481,12820.6385,89.9779328,89.9726049,0.00690415024,4079.16789,5556.03084,8523.56822
0.13,1,59.7135533,29.8529667,29.8605936,11407.8841,13799.4481,12830.1859,89.5600319,89.5547154,0.00690414939,4100.38084,5560.27098,8525.89214
0.14,1,59.4371659,29.7148102,29.7223627,11419.156,13799.4481,12839.6068,89.1454017,89.1400966,0.00690414855,4121.41414,5564.59384,8528.14231
0.15,1,59.1629393,29.5777338,29.5852126,11430.356,13799.4481,12848.9033,88.7340135,88.7287196,0.0069041477,4142.26898,5568.99615,8530.32043
0.16,1,58.8908546,29.441728,29.4491337,11441.4841,13799.4481,12858.0773,88.3258385,88.3205558,0.00690414686,4162.94656,5573.47473,8532.42815
0.17,1,58.6208926,29.3067833,29.3141165,11452.5403,13799.4481,12867.1308,87.9208481,87.9155766,0.00690414602,4183.44814,5578.02648,8534.46708
0.18,1,58.3530343,29.1728901,29.1801514,11463.5247,13799.4481,12876.0655,87.5190137,87.5137533,0.00690414517,4203.77499,5582.64841,8536.4388
0.19,1,58.0872609,29.040039,29.0472291,11474.4374,13799.4481,12884.8834,87.1203071,87.1150577,0.00690414433,4223.9284,5587.3376,8538.34484
0.2,1,57.8235535,28.9082206,28.9153401,11485.2786,13799.4481,12893.5863,86.7247001,86.7194617,0.00690414349,4243.90971,5592.09122,8540.18672
0.21,1,57.5618934,28.7774257,28.7844751,11496.0484,13799.4481,12902.176,86.3321646,86.326937,0.00690414264,4263.72024,5596.90651,8541.96589
0.22,1,57.3022622,28.6476448,28.6546248,11506.7469,13799.4481,12910.6543,85.9426727,85.9374559,0.0069041418,4283.36136,5601.7808,8543.68379
0.23,1,57.0446412,28.5188687,28.5257798,11517.3743,13799.4481,12919.0229,85.5561967,85.5509906,0.00690414095,4302.83443,5606.7115,8545.34182
0.24,1,56.7890121,28.3910883,28.3979312,11527.9309,13799.4481,12927.2834,85.172709,85.1675136,0.00690414011,4322.14084,5611.69607,8546.94135
0.25,1,56.5353566,28.2642945,28.2710696,11538.4167,13799.4481,12935.4377,84.7921822,84.7869974,0.00690413927,4341.28199,5616.73208,8548.48372
0.26,1,56.2836567,28.1384781,28.1451861,11548.8322,13799.4481,12943.4872,84.4145891,84.4094149,0.00690413842,4360.25928,5621.81715,8549.97023
0.27,1,56.0338942,28.0136302,28.0202716,11559.1774,13799.4481,12951.4338,84.0399027,84.0347389,0.00690413758,4379.07412,5626.94897,8551.40216
0.28,1,55.7860513,27.8897418,27.8963172,11569.4527,13799.4481,12959.2788,83.6680961,83.6629427,0.00690413674,4397.72793,5632.12531,8552.78075
0.29,1,55.5401103,27.766804,27.7733139,11579.6584,13799.4481,12967.024,83.2991426,83.2939996,0.00690413589,4416.22214,5637.34399,8554.10722
0.3,1,55.2960533,27.644808,27.651253,11589.7946,13799.4481,12974.6708,82.9330158,82.9278831,0.00690413505,4434.55818,5642.6029,8555.38276
0.31,1,55.0538631,27.5237451,27.5301257,11599.8618,13799.4481,12982.2208,82.5696894,82.5645668,0.0069041342,4452.73747,5647.9,8556.60854
0.32,1,54.8135221,27.4036066,27.4099233,11609.8602,13799.4481,12989.6754,82.2091373,82.2040248,0.00690413336,4470.76145,5653.23332,8557.78567
