n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,31.7876868,63.3101208,31.5234652,12710.6309,11266.3014,13811.8823,0.465850184,95.0835641,94.8224214,8519.54114,3836.51688,5533.99856
0.02,1,31.6367597,63.0074919,31.371762,12721.7571,11278.3785,13811.8709,0.465419201,94.6299948,94.3680046,8522.86932,3859.86413,5536.93701
0.03,1,31.4870094,62.7072261,31.2212451,12732.7329,11290.3877,13811.8597,0.464993467,94.1799656,93.9171381,8526.10134,3883.02098,5540.00299
0.04,1,31.3384266,62.4093045,31.0719049,12743.5606,11302.3284,13811.8485,0.464572922,93.7334484,93.4697934,8529.23942,3905.98801,5543.19205
0.05,1,31.1910019,62.1137082,30.9237321,12754.2426,11314.2004,13811.8375,0.464157508,93.2904147,93.0259422,8532.28571,3928.76588,5546.49989
0.06,1,31.0447258,61.8204182,30.7767169,12764.7812,11326.0033,13811.8267,0.463747169,92.8508363,92.5855558,8535.2423,3951.35534,5549.92232
0.07,1,30.899589,61.5294157,30.6308499,12775.1787,11337.7368,13811.8159,0.463341847,92.4146848,92.1486059,8538.11125,3973.75721,5553.45523
0.08,1,30.755582,61.2406816,30.4861215,12785.4371,11349.4005,13811.8053,0.462941485,91.9819318,91.7150639,8540.89457,3995.97237,5557.09464
0.09,1,30.6126956,60.9541971,30.3425222,12795.5587,11360.9943,13811.7949,0.462546026,91.5525491,91.2849015,8543.59422,4018.00175,5560.83669
0.1,1,30.4709202,60.6699432,30.2000425,12805.5457,11372.518,13811.7845,0.462155415,91.1265084,90.85809,8546.21211,4039.84635,5564.6776
0.11,1,30.3302466,60.3879012,30.0586729,12815.4001,11383.9715,13811.7743,0.461769596,90.7037815,90.4346013,8548.7501,4061.50721,5568.61369
0.12,1,30.1906653,60.1080521,29.9184039,12825.124,11395.3546,13811.7642,0.461388514,90.2843401,90.014407,8551.21004,4082.98543,5572.64139
0.13,1,30.0521671,59.8303773,29.7792261,12834.7195,11406.6671,13811.7542,0.461012114,89.8681561,89.5974788,8553.59369,4104.28214,5576.75723
0.14,1,29.9147427,59.5548579,29.64113,12844.1885,11417.9092,13811.7443,0.460640342,89.4552016,89.1837886,8555.90281,4125.3985,5580.95782
0.15,1,29.7783827,59.2814754,29.5041062,12853.533,11429.0807,13811.7346,0.460273144,89.0454486,88.7733084,8558.13909,4146.33573,5585.23988
0.16,1,29.643078,59.010211,29.3681455,12862.755,11440.1815,13811.725,0.459910466,88.6388693,88.36601,8560.3042,4167.09506,5589.60021
0.17,1,29.5088194,58.7410463,29.2332384,12871.8564,11451.2119,13811.7154,0.459552255,88.2354358,87.9618658,8562.39976,4187.67777,5594.0357
0.18,1,29.3755976,58.4739629,29.0993756,12880.8391,11462.1717,13811.7061,0.459198459,87.8351207,87.5608479,8564.42736,4208.08514,5598.54334
0.19,1,29.2434035,58.2089423,28.966548,12889.7049,11473.061,13811.6968,0.458849027,87.4378962,87.1629286,8566.38855,4228.3185,5603.12017
0.2,1,29.1122281,57.9459662,28.8347463,12898.4555,11483.8801,13811.6876,0.458503906,87.0437352,86.7680806,8568.28485,4248.37917,5607.76336
0.21,1,28.9820623,57.6850165,28.7039614,12907.0929,11494.6288,13811.6785,0.458163046,86.6526103,86.3762763,8570.11773,4268.26853,5612.47012
0.22,1,28.8528971,57.426075,28.5741842,12915.6188,11505.3075,13811.6696,0.457826396,86.2644943,85.9874887,8571.88863,4287.98793,5617.23776
0.23,1,28.7247235,57.1691238,28.4454055,12924.0348,11515.9161,13811.6608,0.457493905,85.8793604,85.6016905,8573.59898,4307.53877,5622.06366
0.24,1,28.5975327,56.9141448,28.3176164,12932.3428,11526.455,13811.652,0.457165526,85.4971817,85.2188549,8575.25015,4326.92244,5626.94528
0.25,1,28.4713157,56.6611204,28.1908079,12940.5443,11536.9243,13811.6434,0.456841208,85.1179315,84.8389551,8576.84348,4346.14036,5631.88015
0.26,1,28.3460638,56.4100327,28.0649712,12948.641,11547.3242,13811.6349,0.456520903,84.7415834,84.4619645,8578.3803,4365.19395,5636.86587
0.27,1,28.2217683,56.1608642,27.9400974,12956.6345,11557.6549,13811.6265,0.456204563,84.3681109,84.0878565,8579.86189,4384.08462,5641.90012
0.28,1,28.0984204,55.9135974,27.8161776,12964.5265,11567.9166,13811.6182,0.455892141,83.9974879,83.716605,8581.2895,4402.81382,5646.98063
0.29,1,27.9760114,55.6682149,27.6932032,12972.3184,11578.1096,13811.61,0.455583589,83.6296884,83.3481838,8582.66437,4421.38298,5652.1052
0.3,1,27.854533,55.4246996,27.5711654,12980.0119,11588.2342,13811.6019,0.455278862,83.2646865,82.9825671,8583.98769,4439.79353,5657.27172
0.31,1,27.7339764,55.1830342,27.4500557,12987.6083,11598.2906,13811.5939,0.454977913,82.9024566,82.6197289,8585.26064,4458.04693,5662.4781
0.32,1,27.6143332,54.9432017,27.3298656,12995.1093,11608.2791,13811.5859,0.454680696,82.5429733,82.2596438,8586.48436,4476.14461,5667.72235
0.33,1,27.4955951,54.7051852,27.2105864,13002.5163,11618.2,13811.5781,0.454387168,82.1862111,81.9022863,8587.65997,4494.08801,5673.00252
0.34,1,27.3777537,54.4689681,27.0922099,13009.8306,11628.0536,13811.5704,0.454097283,81.8321451,81.5476314,8588.78856,4511.87858,5678.31672
0.35,1,27.2608007,54.2345336,26.9747276,13017.0538,11637.8402,13811.5628,0.453810998,81.4807503,81.1956539,8589.87121,4529.51776,5683.66313
0.36,1,27.1447279,54.0018652,26.8581312,13024.1872,11647.5601,13811.5553,0.453528269,81.132002,80.846329,8590.90895,4547.00697,5689.03995
0.37,1,27.0295272,53.7709466,26.7424125,13031.2321,11657.2138,13811.5478,0.453249054,80.7858755,80.4996321,8591.90281,4564.34766,5694.44548
0.38,1,26.9151904,53.5417614,26.6275634,13038.19,11666.8014,13811.5405,0.452973309,80.4423467,80.1555389,8592.85379,4581.54126,5699.87803
0.39,1,26.8017096,53.3142936,26.5135757,13045.062,11676.3234,13811.5332,0.452700994,80.1013913,79.8140249,8593.76285,4598.58917,5705.336
0.4,1,26.6890768,53.0885272,26.4004414,13051.8496,11685.7801,13811.5261,0.452432066,79.7629853,79.4750663,8594.63095,4615.49284,5710.81781
0.41,1,26.5772841,52.8644462,26.2881525,13058.554,11695.1719,13811.519,0.452166485,79.4271051,79.1386391,8595.45903,4632.25365,5716.32193
0.42,1,26.4663237,52.6420351,26.1767011,13065.1765,11704.4991,13811.512,0.45190421,79.093727,78.8047198,8596.24798,4648.87303,5721.8469
0.43,1,26.3561877,52.4212781,26.0660794,13071.7182,11713.7621,13811.5051,0.451645202,78.7628277,78.4732848,8596.9987,4665.35236,5727.39129
0.44,1,26.2468686,52.2021598,25.9562795,13078.1805,11722.9613,13811.4983,0.451389421,78.4343841,78.1443109,8597.71207,4681.69303,5732.9537
0.45,1,26.1383587,51.9846649,25.847294,13084.5644,11732.0971,13811.4916,0.451136827,78.1083731,77.8177752,8598.38891,4697.89643,5738.5328
0.46,1,26.0306503,51.7687782,25.7391149,13090.8712,11741.1698,13811.4849,0.450887384,77.7847721,77.4936547,8599.03008,4713.96393,5744.12728
0.47,1,25.9237361,51.5544846,25.6317349,13097.102,11750.1799,13811.4784,0.450641052,77.4635583,77.1719269,8599.63637,4729.89689,5749.7359
0.48,1,25.8176086,51.3417691,25.5251464,13103.2579,11759.1278,13811.4719,0.450397794,77.1447096,76.8525692,8600.20859,4745.69667,5755.35742
0.49,1,25.7122605,51.1306171,25.419342,13109.3401,11768.0137,13811.4655,0.450157573,76.8282037,76.5355595,8600.7475,4761.36461,5760.99067
0.5,1,25.6076843,50.9210138,25.3143143,13115.3496,11776.8382,13811.4592,0.449920353,76.5140186,76.2208757,8601.25387,4776.90205,5766.6345
0.51,1,25.503873,50.7129447,25.210056,13121.2876,11785.6017,13811.4529,0.449686096,76.2021327,75.908496,8601.72842,4792.3103,5772.2878
0.52,1,25.4008193,50.5063954,25.1065598,13127.155,11794.3045,13811.4467,0.449454769,75.8925243,75.5983988,8602.1719,4807.5907,5777.94951
0.53,1,25.2985162,50.3013517,25.0038188,13132.9529,11802.947,13811.4407,0.449226334,75.5851721,75.2905626,8602.58501,4822.74453,5783.61859
0.54,1,25.1969565,50.0977994,24.9018256,13138.6824,11811.5297,13811.4346,0.449000759,75.2800549,74.9849663,8602.96843,4837.77309,5789.29403
0.55,1,25.0961334,49.8957245,24.8005733,13144.3445,11820.053,13811.4287,0.448778007,74.9771518,74.6815887,8603.32284,4852.67767,5794.97486
0.56,1,24.99604,49.6951132,24.700055,13149.9401,11828.5173,13811.4228,0.448558046,74.676442,74.3804091,8603.64891,4867.45954,5800.66014
0.57,1,24.8966693,49.4959517,24.6002637,13155.4701,11836.923,13811.4171,0.448340842,74.3779049,74.0814068,8603.94729,4882.11996,5806.34897
0.58,1,24.7980147,49.2982265,24.5011927,13160.9357,11845.2705,13811.4113,0.448126362,74.0815202,73.7845614,8604.21859,4896.66017,5812.04046
0.59,1,24.7000694,49.101924,24.4028351,13166.3376,11853.5602,13811.4057,0.447914573,73.7872677,73.4898526,8604.46345,4911.08141,5817.73376
0.6,1,24.6028268,48.907031,24.3051842,13171.6769,11861.7926,13811.4001,0.447705443,73.4951274,73.1972605,8604.68247,4925.38492,5823.42806
0.61,1,24.5062804,48.7135342,24.2082335,13176.9544,11869.9681,13811.3946,0.447498941,73.2050795,72.9067652,8604.87624,4939.5719,5829.12255
0.62,1,24.4104235,48.5214206,24.1119763,13182.171,11878.087,13811.3892,0.447295034,72.9171045,72.6183469,8605.04533,4953.64357,5834.81648
0.63,1,24.3152498,48.3306771,24.0164062,13187.3277,11886.1498,13811.3838,0.447093692,72.6311829,72.3319864,8605.1903,4967.6011,5840.50909
0.64,1,24.2207529,48.1412911,23.9215168,13192.4252,11894.157,13811.3785,0.446894885,72.3472955,72.0476643,8605.31173,4981.44569,5846.19967
0.65,1,24.1269264,47.9532497,23.8273015,13197.4644,11902.1088,13811.3733,0.446698582,72.0654233,71.7653615,8605.41013,4995.17849,5851.88753
0.66,1,24.0337641,47.7665405,23.7337543,13202.4462,11910.0058,13811.3681,0.446504754,71.7855476,71.4850591,8605.48605,5008.80067,5857.572
0.67,1,23.9412598,47.5811509,23.6408687,13207.3714,11917.8484,13811.363,0.446313371,71.5076495,71.2067385,8605.54,5022.31338,5863.25244
