n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,19.1093764,38.2192197,19.1098548,13705.0054,12407.8924,13799.516,0.00886806172,57.3169129,57.3104427,8870.00073,6366.50758,6065.77791
0.02,1,19.0690116,38.1384911,19.069491,13704.4239,12410.5342,13799.5157,0.00885933585,57.1958013,57.1893414,8867.11758,6366.36595,6069.91631
0.03,1,19.0288141,38.058097,19.0292945,13703.8482,12413.1667,13799.5155,0.00885064909,57.0751916,57.068742,8864.24992,6366.24208,6074.03726
0.04,1,18.9887829,37.9780356,18.9892643,13703.2782,12415.7899,13799.5152,0.00884200121,56.9550809,56.9486415,8861.39761,6366.13576,6078.14087
0.05,1,18.9489169,37.8983046,18.9493993,13702.7138,12418.4039,13799.5149,0.00883339195,56.8354661,56.8290368,8858.56055,6366.04677,6082.22723
0.06,1,18.9092152,37.8189022,18.9096986,13702.155,12421.0087,13799.5146,0.00882482107,56.7163441,56.709925,8855.73863,6365.97489,6086.29645
0.07,1,18.8696768,37.7398263,18.8701612,13701.6017,12423.6044,13799.5143,0.00881628833,56.5977121,56.591303,8852.93174,6365.91991,6090.34865
0.08,1,18.8303007,37.661075,18.830786,13701.0539,12426.191,13799.5141,0.00880779349,56.4795669,56.4731679,8850.13977,6365.88163,6094.38391
0.09,1,18.7910859,37.5826463,18.7915722,13700.5115,12428.7686,13799.5138,0.00879933632,56.3619058,56.3555167,8847.36262,6365.85983,6098.40234
0.1,1,18.7520314,37.5045383,18.7525186,13699.9745,12431.3372,13799.5135,0.00879091657,56.2447257,56.2383465,8844.60017,6365.85431,6102.40405
0.11,1,18.7131363,37.426749,18.7136245,13699.4427,12433.8968,13799.5132,0.00878253402,56.1280237,56.1216545,8841.85232,6365.86488,6106.38914
0.12,1,18.6743996,37.3492765,18.6748887,13698.9163,12436.4475,13799.513,0.00877418844,56.0117971,56.0054378,8839.11896,6365.89133,6110.3577
0.13,1,18.6358203,37.2721189,18.6363104,13698.3951,12438.9894,13799.5127,0.00876587959,55.896043,55.8896935,8836.39999,6365.93346,6114.30983
0.14,1,18.5973976,37.1952744,18.5978887,13697.879,12441.5224,13799.5124,0.00875760725,55.7807584,55.7744187,8833.69532,6365.99108,6118.24563
0.15,1,18.5591304,37.118741,18.5596225,13697.368,12444.0466,13799.5122,0.00874937119,55.6659408,55.6596108,8831.00483,6366.06399,6122.16521
0.16,1,18.521018,37.042517,18.5215109,13696.8621,12446.562,13799.5119,0.00874117118,55.5515871,55.5452669,8828.32842,6366.15201,6126.06866
0.17,1,18.4830592,36.9666004,18.4835531,13696.3613,12449.0688,13799.5116,0.00873300701,55.4376948,55.4313842,8825.666,6366.25495,6129.95606
0.18,1,18.4452533,36.8909895,18.4457481,13695.8654,12451.5669,13799.5114,0.00872487846,55.3242609,55.31796,8823.01746,6366.37262,6133.82753
0.19,1,18.4075993,36.8156824,18.4080951,13695.3744,12454.0563,13799.5111,0.00871678529,55.211283,55.2049916,8820.38271,6366.50484,6137.68315
0.2,1,18.3700963,36.7406774,18.370593,13694.8882,12456.5372,13799.5109,0.00870872731,55.0987581,55.0924764,8817.76165,6366.65143,6141.52302
0.21,1,18.3327435,36.6659726,18.3332411,13694.407,12459.0095,13799.5106,0.00870070429,54.9866837,54.9804115,8815.15418,6366.8122,6145.34723
0.22,1,18.2955399,36.5915663,18.2960384,13693.9304,12461.4733,13799.5103,0.00869271601,54.8750572,54.8687944,8812.56021,6366.98698,6149.15587
0.23,1,18.2584847,36.5174568,18.2589841,13693.4587,12463.9286,13799.5101,0.00868476227,54.7638758,54.7576225,8809.97964,6367.17559,6152.94904
0.24,1,18.221577,36.4436422,18.2220773,13692.9916,12466.3756,13799.5098,0.00867684286,54.6531369,54.646893,8807.41237,6367.37787,6156.72683
0.25,1,18.1848159,36.3701209,18.1853171,13692.5291,12468.8141,13799.5096,0.00866895756,54.5428381,54.5366035,8804.85832,6367.59363,6160.48933
0.26,1,18.1482006,36.2968912,18.1487027,13692.0713,12471.2442,13799.5093,0.00866110617,54.4329766,54.4267514,8802.31739,6367.82272,6164.23662
