n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.3,1,37.4285542,21.8979521,44.1639269,12847.1187,13417.5575,12390.7238,78.8700209,42.5280003,58.7991642,5039.97372,7199.17655,6902.75261
0.31,1,37.2898228,21.8885113,44.0232112,12851.1,13416.9727,12395.953,78.5833901,42.4203361,58.6690985,5052.33069,7200.24298,6900.18905
0.32,1,37.1520868,21.878977,43.8834422,12855.0513,13416.3908,12401.1402,78.298738,42.3135135,58.5398123,5064.59454,7201.29802,6897.65623
0.33,1,37.0153361,21.8693509,43.7446104,12858.9729,13415.812,12406.286,78.0160449,42.2075225,58.4112977,5076.76625,7202.34178,6895.15382
0.34,1,36.8795606,21.8596344,43.6067065,12862.8653,13415.2361,12411.3908,77.7352912,42.1023531,58.2835471,5088.84679,7203.37439,6892.68151
0.35,1,36.7447503,21.8498292,43.4697211,12866.7285,13414.6632,12416.4551,77.4564576,41.9979957,58.1565528,5100.8371,7204.39599,6890.23896
0.36,1,36.6108955,21.8399367,43.3336454,12870.563,13414.0933,12421.4794,77.179525,41.8944407,58.0303074,5112.73812,7205.4067,6887.82587
0.37,1,36.4779864,21.8299584,43.1984701,12874.369,13413.5264,12426.4643,76.9044745,41.7916785,57.9048035,5124.55077,7206.40664,6885.44192
0.38,1,36.3460134,21.8198958,43.0641865,12878.1467,13412.9625,12431.41,76.6312875,41.6896999,57.7800337,5136.27598,7207.39593,6883.0868
0.39,1,36.2149673,21.8097503,42.9307859,12881.8965,13412.4017,12436.3172,76.3599458,41.5884957,57.6559908,5147.91464,7208.37471,6880.76021
0.4,1,36.0848385,21.7995233,42.7982594,12885.6186,13411.844,12441.1862,76.090431,41.4880568,57.5326678,5159.46764,7209.34308,6878.46184
0.41,1,35.955618,21.7892163,42.6665987,12889.3133,13411.2893,12446.0176,75.8227255,41.3883743,57.4100575,5170.93587,7210.30117,6876.1914
0.42,1,35.8272966,21.7788305,42.5357953,12892.9809,13410.7377,12450.8117,75.5568114,41.2894394,57.2881531,5182.32019,7211.24909,6873.94859
0.43,1,35.6998654,21.7683673,42.4058408,12896.6216,13410.1891,12455.5689,75.2926714,41.1912435,57.1669477,5193.62145,7212.18697,6871.73312
0.44,1,35.5733156,21.7578281,42.2767271,12900.2356,13409.6436,12460.2898,75.0302882,41.0937779,57.0464346,5204.84052,7213.11491,6869.5447
0.45,1,35.4476384,21.7472141,42.148446,12903.8233,13409.1012,12464.9747,74.7696448,40.9970343,56.926607,5215.97821,7214.03304,6867.38305
0.46,1,35.3228252,21.7365267,42.0209895,12907.3848,13408.5619,12469.624,74.5107244,40.9010043,56.8074584,5227.03535,7214.94146,6865.2479
0.47,1,35.1988675,21.725767,41.8943496,12910.9205,13408.0257,12474.2382,74.2535104,40.8056797,56.6889823,5238.01277,7215.84029,6863.13895
0.48,1,35.0757568,21.7149364,41.7685186,12914.4305,13407.4926,12478.8176,73.9979864,40.7110525,56.5711723,5248.91126,7216.72963,6861.05595
0.49,1,34.9534849,21.704036,41.6434888,12917.9152,13406.9626,12483.3627,73.7441363,40.6171147,56.454022,5259.73161,7217.6096,6858.99861
0.5,1,34.8320436,21.693067,41.5192524,12921.3747,13406.4357,12487.8738,73.491944,40.5238584,56.3375252,5270.47462,7218.48031,6856.96667
0.51,1,34.7114247,21.6820307,41.395802,12924.8093,13405.9119,12492.3513,73.2413937,40.4312759,56.2216757,5281.14105,7219.34185,6854.95987
0.52,1,34.5916203,21.6709282,41.2731302,12928.2192,13405.3911,12496.7956,72.99247,40.3393596,56.1064673,5291.73168,7220.19434,6852.97795
0.53,1,34.4726225,21.6597607,41.1512295,12931.6048,13404.8735,12501.207,72.7451573,40.2481018,55.9918942,5302.24725,7221.03789,6851.02064
0.54,1,34.3544234,21.6485292,41.0300928,12934.9661,13404.3591,12505.586,72.4994405,40.1574953,55.8779503,5312.68851,7221.87258,6849.0877
0.55,1,34.2370155,21.6372349,40.9097128,12938.3034,13403.8477,12509.9329,72.2553046,40.0675326,55.7646297,5323.0562,7222.69853,6847.17887
0.56,1,34.120391,21.6258789,40.7900825,12941.617,13403.3394,12514.248,72.0127346,39.9782065,55.6519267,5333.35104,7223.51585,6845.2939
0.57,1,34.0045425,21.6144622,40.6711949,12944.9071,13402.8342,12518.5318,71.771716,39.88951,55.5398355,5343.57375,7224.32461,6843.43255
0.58,1,33.8894625,21.602986,40.553043,12948.1738,13402.3322,12522.7845,71.5322343,39.8014359,55.4283504,5353.72505,7225.12494,6841.59458
0.59,1,33.7751437,21.5914512,40.4356201,12951.4175,13401.8332,12527.0064,71.2942751,39.7139774,55.317466,5363.80563,7225.91692,6839.77974
0.6,1,33.6615789,21.5798589,40.3189193,12954.6383,13401.3374,12531.198,71.0578243,39.6271276,55.2071766,5373.81618,7226.70065,6837.98779
0.61,1,33.5487609,21.5682101,40.2029341,12957.8364,13400.8446,12535.3596,70.822868,39.5408798,55.0974768,5383.75738,7227.47623,6836.21851
0.62,1,33.4366826,21.5565058,40.0876578,12961.0121,13400.3549,12539.4914,70.5893923,39.4552273,54.9883612,5393.62993,7228.24375,6834.47166
0.63,1,33.3253372,21.544747,39.9730839,12964.1655,13399.8684,12543.5939,70.3573837,39.3701636,54.8798246,5403.43446,7229.0033,6832.74701
0.64,1,33.2147176,21.5329346,39.859206,12967.297,13399.3849,12547.6672,70.1268286,39.2856822,54.7718616,5413.17166,7229.75498,6831.04434
0.65,1,33.104817,21.5210696,39.7460178,12970.4066,13398.9045,12551.7119,69.8977138,39.2017767,54.664467,5422.84216,7230.49888,6829.36342
0.66,1,32.9956289,21.5091529,39.633513,12973.4945,13398.4272,12555.728,69.670026,39.1184408,54.5576359,5432.44661,7231.23509,6827.70403
0.67,1,32.8871464,21.4971855,39.5216853,12976.5611,13397.953,12559.716,69.4437523,39.0356683,54.451363,5441.98565,7231.9637,6826.06596
0.68,1,32.779363,21.4851682,39.4105286,12979.6064,13397.4819,12563.6762,69.2188799,38.9534531,54.3456433,5451.4599,7232.68479,6824.44898
0.69,1,32.6722723,21.473102,39.3000369,12982.6306,13397.0138,12567.6088,68.9953961,38.8717892,54.2404721,5460.86998,7233.39846,6822.85288
0.7,1,32.5658677,21.4609878,39.1902043,12985.6341,13396.5488,12571.5141,68.7732883,38.7906705,54.1358442,5470.2165,7234.10479,6821.27745
0.71,1,32.4601431,21.4488263,39.0810247,12988.6168,13396.0869,12575.3925,68.5525441,38.7100912,54.0317551,5479.50006,7234.80386,6819.72249
0.72,1,32.3550921,21.4366185,38.9724923,12991.5791,13395.628,12579.2442,68.3331513,38.6300456,53.9281997,5488.72127,7235.49577,6818.18779
0.73,1,32.2507085,21.4243652,38.8646014,12994.5212,13395.1722,12583.0694,68.1150977,38.5505277,53.8251736,5497.88072,7236.18059,6816.67314
0.74,1,32.1469862,21.4120672,38.7573462,12997.4431,13394.7194,12586.8686,67.8983715,38.4715321,53.722672,5506.97898,7236.8584,6815.17834
0.75,1,32.0439192,21.3997254,38.6507212,13000.3452,13394.2696,12590.6418,67.6829608,38.3930532,53.6206902,5516.01664,7237.5293,6813.70319
0.76,1,31.9415016,21.3873406,38.5447206,13003.2275,13393.8229,12594.3895,67.4688538,38.3150853,53.5192239,5524.99425,7238.19335,6812.2475
0.77,1,31.8397273,21.3749135,38.4393391,13006.0902,13393.3792,12598.1119,67.2560391,38.2376232,53.4182684,5533.9124,7238.85064,6810.81107
0.78,1,31.7385906,21.3624449,38.3345711,13008.9336,13392.9385,12601.8092,67.0445053,38.1606614,53.3178194,5542.77162,7239.50125,6809.39371
0.79,1,31.6380856,21.3499356,38.2304113,13011.7578,13392.5008,12605.4817,66.8342409,38.0841947,53.2178724,5551.57247,7240.14525,6807.99522
0.8,1,31.5382068,21.3373864,38.1268544,13014.563,13392.0661,12609.1296,66.625235,38.0082178,53.1184232,5560.31549,7240.78273,6806.61543
0.81,1,31.4389485,21.324798,38.023895,13017.3493,13391.6345,12612.7533,66.4174763,37.9327256,53.0194675,5569.00122,7241.41376,6805.25414
0.82,1,31.3403051,21.3121711,37.921528,13020.1169,13391.2058,12616.3528,66.2109541,37.8577131,52.9210009,5577.63019,7242.03841,6803.91117
0.83,1,31.2422711,21.2995065,37.8197482,13022.8661,13390.78,12619.9286,66.0056576,37.7831751,52.8230194,5586.20292,7242.65675,6802.58634
0.84,1,31.1448411,21.2868049,37.7185505,13025.5968,13390.3573,12623.4808,65.801576,37.7091068,52.7255188,5594.71993,7243.26888,6801.27947
0.85,1,31.0480096,21.2740669,37.61793,13028.3094,13389.9375,12627.0097,65.598699,37.6355033,52.6284951,5603.18173,7243.87484,6799.99038
0.86,1,30.9517715,21.2612934,37.5178815,13031.0039,13389.5207,12630.5155,65.3970159,37.5623597,52.5319441,5611.58883,7244.47473,6798.71889
0.87,1,30.8561213,21.2484849,37.4184003,13033.6806,13389.1068,12633.9984,65.1965166,37.4896713,52.4358619,5619.94172,7245.0686,6797.46484
0.88,1,30.761054,21.2356421,37.3194815,13036.3396,13388.6958,12637.4587,64.9971908,37.4174334,52.3402446,5628.2409,7245.65653,6796.22804
0.89,1,30.6665644,21.2227658,37.2211202,13038.981,13388.2878,12640.8966,64.7990285,37.3456414,52.2450882,5636.48686,7246.23859,6795.00833
0.9,1,30.5726474,21.2098565,37.1233117,13041.6051,13387.8827,12644.3122,64.6020198,37.2742907,52.1503889,5644.68007,7246.81485,6793.80555
0.91,1,30.479298,21.1969149,37.0260513,13044.2118,13387.4805,12647.706,64.4061547,37.2033767,52.0561429,5652.82103,7247.38537,6792.61952
0.92,1,30.3865113,21.1839416,36.9293344,13046.8015,13387.0812,12651.0779,64.2114235,37.132895,51.9623464,5660.91019,7247.95022,6791.45008
0.93,1,30.2942822,21.1709373,36.8331563,13049.3743,13386.6848,12654.4284,64.0178166,37.0628413,51.8689957,5668.94803,7248.50948,6790.29707
0.94,1,30.2026061,21.1579026,36.7375125,13051.9303,13386.2913,12657.7575,63.8253245,36.9932111,51.7760871,5676.93499,7249.06319,6789.16033
0.95,1,30.111478,21.1448381,36.6423985,13054.4696,13385.9007,12661.0655,63.6339378,36.9240002,51.683617,5684.87155,7249.61144,6788.03969
0.96,1,30.0208933,21.1317443,36.5478099,13056.9924,13385.5129,12664.3526,63.4436471,36.8552043,51.5915818,5692.75815,7250.15428,6786.93501
0.97,1,29.9308473,21.118622,36.4537423,13059.4989,13385.1279,12667.619,63.2544433,36.7868192,51.4999778,5700.59524,7250.69178,6785.84612
0.98,1,29.8413352,21.1054716,36.3601913,13061.9892,13384.7458,12670.8648,63.0663172,36.7188409,51.4088017,5708.38325,7251.224,6784.77287
0.99,1,29.7523526,21.0922937,36.2671526,13064.4634,13384.3666,12674.0904,62.8792598,36.6512653,51.3180498,5716.12261,7251.751,6783.71512
