n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,29.2039625,58.3998101,29.195855,12980.7539,11469.8885,13799.482,0.00865817711,87.5901269,87.5828644,8665.57224,4474.45723,5488.24556
0.02,1,29.1090649,58.2100444,29.1009868,12983.82,11477.5609,13799.4818,0.00864354469,87.3054425,87.2981984,8662.97663,4480.28151,5494.71421
0.03,1,29.0147764,58.0214967,29.0067276,12986.8637,11485.1838,13799.4816,0.00862902003,87.0225854,87.0153597,8660.39949,4486.12659,5501.15653
0.04,1,28.9210913,57.8341554,28.9130715,12989.8853,11492.7577,13799.4814,0.00861460206,86.7415383,86.7343308,8657.84063,4491.99147,5507.57257
0.05,1,28.8280038,57.6480093,28.8200129,12992.8851,11500.2831,13799.4812,0.00860028969,86.462284,86.4550945,8655.29985,4497.87518,5513.96236
0.06,1,28.7355083,57.4630469,28.7275461,12995.8633,11507.7604,13799.481,0.00858608188,86.1848055,86.1776341,8652.77697,4503.77676,5520.32597
0.07,1,28.6435992,57.2792571,28.6356654,12998.82,11515.19,13799.4808,0.00857197756,85.9090863,85.9019327,8650.27181,4509.69529,5526.66343
0.08,1,28.5522709,57.0966289,28.5443655,13001.7556,11522.5724,13799.4806,0.00855797571,85.6351096,85.6279737,8647.78418,4515.62987,5532.97481
0.09,1,28.4615182,56.9151515,28.4536409,13004.6703,11529.908,13799.4804,0.00854407531,85.3628593,85.355741,8645.31392,4521.57962,5539.26015
0.1,1,28.3713355,56.734814,28.3634862,13007.5642,11537.1973,13799.4802,0.00853027536,85.0923191,85.0852184,8642.86084,4527.54367,5545.51953
0.11,1,28.2817175,56.555606,28.273896,13010.4376,11544.4408,13799.48,0.00851657485,84.8234733,84.81639,8640.42476,4533.5212,5551.75301
0.12,1,28.1926591,56.3775168,28.1848652,13013.2907,11551.6387,13799.4798,0.0085029728,84.556306,84.5492399,8638.00553,4539.51138,5557.96064
0.13,1,28.1041551,56.2005361,28.0963887,13016.1238,11558.7916,13799.4796,0.00848946825,84.2908017,84.2837529,8635.60297,4545.51343,5564.1425
0.14,1,28.0162003,56.0246538,28.0084611,13018.9369,11565.8999,13799.4794,0.00847606023,84.0269451,84.0199133,8633.21691,4551.52656,5570.29865
0.15,1,27.9287897,55.8498596,27.9210776,13021.7304,11572.9639,13799.4792,0.00846274781,83.764721,83.7577063,8630.8472,4557.55003,5576.42916
0.16,1,27.8419183,55.6761438,27.8342332,13024.5044,11579.9841,13799.479,0.00844953005,83.5041145,83.4971166,8628.49366,4563.5831,5582.53411
0.17,1,27.7555812,55.5034963,27.7479228,13027.2591,11586.9609,13799.4788,0.00843640602,83.2451107,83.2381296,8626.15613,4569.62505,5588.61356
0.18,1,27.6697734,55.3319074,27.6621417,13029.9947,11593.8946,13799.4786,0.00842337481,82.9876951,82.9807307,8623.83446,4575.67519,5594.66761
0.19,1,27.5844903,55.1613675,27.576885,13032.7115,11600.7857,13799.4784,0.00841043553,82.7318533,82.7249054,8621.5285,4581.73283,5600.69632
0.2,1,27.499727,54.9918672,27.492148,13035.4096,11607.6345,13799.4782,0.00839758729,82.4775709,82.4706395,8619.23808,4587.79731,5606.69977
0.21,1,27.4154788,54.8233969,27.4079259,13038.0891,11614.4415,13799.478,0.0083848292,82.2248338,82.2179188,8616.96306,4593.868,5612.67805
0.22,1,27.3317411,54.6559475,27.3242142,13040.7504,11621.2069,13799.4778,0.00837216041,81.9736282,81.9667295,8614.70329,4599.94425,5618.63124
0.23,1,27.2485094,54.4895097,27.2410082,13043.3935,11627.9312,13799.4776,0.00835958005,81.7239403,81.7170577,8612.45861,4606.02547,5624.55941
0.24,1,27.165779,54.3240746,27.1583035,13046.0187,11634.6148,13799.4774,0.00834708727,81.4757564,81.4688899,8610.22888,4612.11104,5630.46266
0.25,1,27.0835455,54.159633,27.0760955,13048.6261,11641.258,13799.4772,0.00833468125,81.2290632,81.2222127,8608.01396,4618.2004,5636.34107
0.26,1,27.0018044,53.9961763,26.9943798,13051.2158,11647.8611,13799.477,0.00832236116,80.9838473,80.9770127,8605.8137,4624.29297,5642.19474
0.27,1,26.9205515,53.8336955,26.9131521,13053.7882,11654.4246,13799.4768,0.00831012618,80.7400957,80.7332769,8603.62796,4630.38821,5648.02374
0.28,1,26.8397823,53.6721822,26.8324079,13056.3433,11660.9487,13799.4767,0.0082979755,80.4977954,80.4909923,8601.4566,4636.48558,5653.82817
