n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,63.2375782,31.4880749,31.750101,11269.176,13809.8461,12709.9801,94.9735625,94.7146209,0.395808269,3836.1536,5533.6104,8513.39649
0.02,1,62.935454,31.3365628,31.5994886,11281.2365,13809.8489,12721.097,94.5208123,94.2608995,0.395923718,3859.52467,5536.58154,8516.75432
0.03,1,62.635685,31.1862337,31.4500485,11293.2292,13809.8517,12732.0637,94.0715897,93.8107174,0.396037029,3882.70449,5539.67951,8520.01563
0.04,1,62.3382524,31.0370782,31.3017713,11305.1538,13809.8545,12742.8826,93.6258668,93.364046,0.396148236,3905.69369,5542.89989,8523.18263
0.05,1,62.0431375,30.8890867,31.1546478,11317.0098,13809.8572,12753.5561,93.1836153,92.9208573,0.396257367,3928.49296,5546.2384,8526.25747
0.06,1,61.7503214,30.7422497,31.0086684,11328.7969,13809.8598,12764.0863,92.7448072,92.4811228,0.396364454,3951.10309,5549.69084,8529.24226
0.07,1,61.4597853,30.5965578,30.863824,11340.5147,13809.8624,12774.4756,92.3094141,92.0448141,0.396469525,3973.52492,5553.25315,8532.13905
0.08,1,61.1715103,30.4520015,30.7201052,11352.1631,13809.8649,12784.7262,91.877408,91.611903,0.39657261,3995.75936,5556.92134,8534.94986
0.09,1,60.8854777,30.3085712,30.5775026,11363.7417,13809.8674,12794.8401,91.4487608,91.1823612,0.396673739,4017.80738,5560.69157,8537.67664
0.1,1,60.6016686,30.1662576,30.4360069,11375.2504,13809.8698,12804.8196,91.0234442,90.7561603,0.396772939,4039.66999,5564.56008,8540.3213
0.11,1,60.3200643,30.0250511,30.2956089,11386.6891,13809.8722,12814.6667,90.6014302,90.3332722,0.396870239,4061.34827,5568.52319,8542.88573
0.12,1,60.0406461,29.8849423,30.1562992,11398.0576,13809.8745,12824.3835,90.1826909,89.9136687,0.396965667,4082.84334,5572.57736,8545.37175
0.13,1,59.7633952,29.7459219,30.0180685,11409.3558,13809.8768,12833.9721,89.7671981,89.4973216,0.39705925,4104.15634,5576.71913,8547.78114
0.14,1,59.4882931,29.6079804,29.8809077,11420.5837,13809.879,12843.4344,89.3549242,89.084203,0.397151015,4125.28848,5580.94512,8550.11565
0.15,1,59.2153211,29.4711085,29.7448074,11431.7411,13809.8812,12852.7723,88.9458412,88.674285,0.397240989,4146.24098,5585.25206,8552.37699
0.16,1,58.9444609,29.3352968,29.6097586,11442.8282,13809.8833,12861.988,88.5399215,88.2675397,0.397329199,4167.01511,5589.63677,8554.56682
0.17,1,58.6756938,29.2005361,29.475752,11453.845,13809.8854,12871.0832,88.1371375,87.8639393,0.39741567,4187.61214,5594.09615,8556.68676
0.18,1,58.4090017,29.0668172,29.3427785,11464.7914,13809.8874,12880.0598,87.7374617,87.4634562,0.397500428,4208.03339,5598.62719,8558.73841
0.19,1,58.1443661,28.9341308,29.2108291,11475.6675,13809.8894,12888.9196,87.3408667,87.066063,0.397583498,4228.2802,5603.22696,8560.72333
0.2,1,57.8817689,28.8024677,29.0798948,11486.4735,13809.8914,12897.6645,86.9473253,86.6717322,0.397664905,4248.35392,5607.89262,8562.64301
0.21,1,57.6211919,28.6718189,28.9499664,11497.2094,13809.8933,12906.2963,86.5568103,86.2804366,0.397744673,4268.25593,5612.62141,8564.49896
0.22,1,57.3626172,28.5421752,28.8210351,11507.8755,13809.8951,12914.8167,86.1692948,85.8921491,0.397822828,4287.98761,5617.41065,8566.29261
0.23,1,57.1060268,28.4135277,28.6930919,11518.4717,13809.8969,12923.2275,85.7847519,85.5068427,0.397899392,4307.55036,5622.25773,8568.02537
0.24,1,56.8514029,28.2858673,28.5661281,11528.9983,13809.8987,12931.5302,85.4031549,85.1244907,0.397974389,4326.94561,5627.16011,8569.69865
0.25,1,56.5987276,28.1591852,28.4401347,11539.4555,13809.9004,12939.7267,85.0244774,84.7450663,0.398047842,4346.17476,5632.11534,8571.31377
0.26,1,56.3479836,28.0334724,28.3151031,11549.8435,13809.9021,12947.8184,84.6486929,84.3685431,0.398119775,4365.23927,5637.12103,8572.87206
0.27,1,56.0991531,27.9087202,28.1910246,11560.1624,13809.9038,12955.8072,84.2757751,83.9948946,0.398190209,4384.14055,5642.17486,8574.37481
0.28,1,55.8522188,27.7849199,28.0678904,11570.4126,13809.9054,12963.6944,83.9056981,83.6240949,0.398259166,4402.88006,5647.27457,8575.82329
0.29,1,55.6071634,27.6620626,27.945692,11580.5943,13809.9069,12971.4818,83.538436,83.2561177,0.398326669,4421.45925,5652.41799,8577.21871
0.3,1,55.3639697,27.5401398,27.8244208,11590.7077,13809.9085,12979.1708,83.173963,82.8909374,0.398392739,4439.87957,5657.60299,8578.56228
0.31,1,55.1226207,27.4191428,27.7040685,11600.753,13809.91,12986.7629,82.8122535,82.5285283,0.398457397,4458.14247,5662.82752,8579.85518
0.32,1,54.8830994,27.2990633,27.5846265,11610.7307,13809.9114,12994.2596,82.4532824,82.1688648,0.398520664,4476.2494,5668.08957,8581.09855
0.33,1,54.645389,27.1798926,27.4660865,11620.6409,13809.9128,13001.6624,82.0970242,81.8119218,0.39858256,4494.20181,5673.38722,8582.29352
0.34,1,54.4094729,27.0616225,27.3484402,11630.484,13809.9142,13008.9727,81.7434542,81.4576741,0.398643107,4512.00116,5678.71857,8583.44118
0.35,1,54.1753344,26.9442445,27.2316794,11640.2603,13809.9155,13016.1919,81.3925474,81.1060969,0.398702322,4529.64889,5684.08181,8584.5426
0.36,1,53.9429571,26.8277504,27.1157959,11649.9701,13809.9168,13023.3214,81.0442792,80.7571653,0.398760227,4547.14646,5689.47517,8585.59883
0.37,1,53.7123247,26.7121321,27.0007815,11659.6137,13809.9181,13030.3626,80.6986252,80.4108548,0.398816841,4564.49529,5694.89693,8586.61089
0.38,1,53.483421,26.5973812,26.8866283,11669.1915,13809.9193,13037.3167,80.3555612,80.0671412,0.398872182,4581.69683,5700.34543,8587.57979
0.39,1,53.2562299,26.4834899,26.7733283,11678.7038,13809.9205,13044.1852,80.0150631,79.7260003,0.398926269,4598.75251,5705.81906,8588.50649
0.4,1,53.0307355,26.3704501,26.6608734,11688.151,13809.9217,13050.9693,79.6771071,79.3874081,0.398979121,4615.66375,5711.31625,8589.39196
0.41,1,52.8069221,26.2582538,26.549256,11697.5334,13809.9228,13057.6702,79.3416694,79.0513409,0.399030756,4632.43197,5716.8355,8590.23712
0.42,1,52.5847738,26.1468931,26.4384681,11706.8514,13809.9239,13064.2893,79.0087267,78.7177752,0.399081192,4649.05858,5722.37532,8591.04289
0.43,1,52.3642753,26.0363603,26.3285021,11716.1054,13809.925,13070.8278,78.6782557,78.3866875,0.399130446,4665.54499,5727.9343,8591.81016
0.44,1,52.1454111,25.9266476,26.2193503,11725.2957,13809.926,13077.2868,78.3502334,78.0580547,0.399178536,4681.89259,5733.51107,8592.5398
0.45,1,51.9281659,25.8177473,26.1110051,11734.4227,13809.927,13083.6675,78.0246367,77.731854,0.399225478,4698.10277,5739.10427,8593.23266
0.46,1,51.7125246,25.7096518,26.003459,11743.4869,13809.928,13089.9712,77.7014432,77.4080624,0.399271291,4714.17691,5744.71263,8593.88958
0.47,1,51.4984723,25.6023536,25.8967045,11752.4885,13809.9289,13096.199,77.3806303,77.0866576,0.399315989,4730.11638,5750.33488,8594.51137
0.48,1,51.2859939,25.4958452,25.7907342,11761.4281,13809.9298,13102.3519,77.0621757,76.767617,0.39935959,4745.92253,5755.96982,8595.09882
0.49,1,51.0750748,25.3901192,25.6855407,11770.3059,13809.9307,13108.4312,76.7460573,76.4509186,0.39940211,4761.59672,5761.61626,8595.65271
0.5,1,50.8657004,25.2851683,25.5811169,11779.1224,13809.9315,13114.4379,76.4322534,76.1365404,0.399443563,4777.14028,5767.27307,8596.1738
0.51,1,50.6578561,25.1809851,25.4774556,11787.878,13809.9323,13120.3731,76.1207422,75.8244607,0.399483967,4792.55455,5772.93915,8596.66284
0.52,1,50.4515278,25.0775625,25.3745495,11796.5731,13809.9331,13126.2378,75.8115023,75.5146579,0.399523336,4807.84085,5778.61343,8597.12054
0.53,1,50.2467011,24.9748933,25.2723916,11805.208,13809.9339,13132.033,75.5045123,75.2071107,0.399561685,4823.00049,5784.29488,8597.54763
0.54,1,50.043362,24.8729705,25.170975,11813.7833,13809.9346,13137.7599,75.1997513,74.9017979,0.399599029,4838.03475,5789.9825,8597.94479
0.55,1,49.8414965,24.7717871,25.0702926,11822.2993,13809.9353,13143.4194,74.8971982,74.5986985,0.399635383,4852.94493,5795.67533,8598.3127
0.56,1,49.6410908,24.671336,24.9703376,11830.7564,13809.9359,13149.0124,74.5968325,74.2977918,0.399670761,4867.73231,5801.37242,8598.65203
0.57,1,49.4421313,24.5716105,24.8711033,11839.155,13809.9366,13154.54,74.2986336,73.9990572,0.399705177,4882.39815,5807.07288,8598.96343
